Group,WGET
Group 2,1.01677598296
Group 2,1.01677598297
Group 2,.01677598297
Group 2,1.01677598298
Group 2,.01677598298
Group 2,1.01677598299
Group 2,.01677598299
Group 2,1.01677598300
Group 2,.01677598300
Group 2,1.01677598301
Group 2,.01677598301
Group 2,1.01677598302
Group 2,.01677598302
Group 2,1.01677598303
Group 2,.01677598303
Group 2,1.01677598304
Group 2,.01677598304
Group 2,1.01677598305
Group 2,.01677598305
Group 2,1.01677598306
Group 2,.01677598306
Group 2,1.01677598307
Group 2,.01677598307
Group 2,1.01677598308
Group 2,.01677598308
Group 2,1.01677598309
Group 2,.01677598309
Group 2,1.01677598310
Group 2,1.01677598311
Group 2,.01677598311
