Group,WGET
Group 1,00.308
Group 1,00.373
Group 1,00.274
Group 1,00.321
Group 1,00.287
Group 1,00.272
Group 1,00.298
Group 1,00.321
Group 1,00.318
Group 1,00.318
Group 1,00.289
Group 1,00.269
Group 1,00.302
Group 1,00.300
Group 1,00.287
Group 1,00.298
Group 1,00.264
Group 1,00.281
Group 1,00.288
Group 1,00.292
Group 1,00.433
Group 1,00.306
Group 1,00.275
Group 1,00.308
Group 1,00.293
Group 1,00.278
Group 1,00.309
Group 1,00.279
Group 1,00.302
Group 1,00.318
Group 2,020.037
Group 2,020.026
Group 2,020.035
Group 2,020.041
Group 2,020.037
Group 2,020.044
Group 2,020.033
Group 2,020.038
Group 2,020.044
Group 2,020.036
Group 2,020.028
Group 2,020.036
Group 2,020.034
Group 2,020.040
Group 2,020.030
Group 2,020.033
Group 2,020.039
Group 2,020.036
Group 2,020.034
Group 2,020.038
Group 2,020.041
Group 2,020.030
Group 2,020.035
Group 2,020.039
Group 2,020.044
Group 2,020.038
Group 2,020.035
Group 2,020.031
Group 2,020.035
Group 2,020.026
