Data; Group; Nome_POD; IPERF
seg 27 fev 2023 12:18:17 -03; Group 2; redis-67db9bd79b-6v9ng; 31.85
seg 27 fev 2023 12:18:49 -03; Group 2; redis-67db9bd79b-6v9ng; 31.84
seg 27 fev 2023 12:19:21 -03; Group 2; redis-67db9bd79b-6v9ng; 31.84
seg 27 fev 2023 12:19:54 -03; Group 2; redis-67db9bd79b-6v9ng; 31.85
seg 27 fev 2023 12:20:26 -03; Group 2; redis-67db9bd79b-6v9ng; 31.85
seg 27 fev 2023 12:20:58 -03; Group 2; redis-67db9bd79b-6v9ng; 31.86
seg 27 fev 2023 12:21:31 -03; Group 2; redis-67db9bd79b-6v9ng; 31.85
seg 27 fev 2023 12:22:03 -03; Group 2; redis-67db9bd79b-6v9ng; 31.87
seg 27 fev 2023 12:22:35 -03; Group 2; redis-67db9bd79b-6v9ng; 31.65
seg 27 fev 2023 12:23:07 -03; Group 2; redis-67db9bd79b-6v9ng; 31.86
seg 27 fev 2023 12:23:40 -03; Group 2; redis-67db9bd79b-6v9ng; 31.86
seg 27 fev 2023 12:24:12 -03; Group 2; redis-67db9bd79b-6v9ng; 31.72
seg 27 fev 2023 12:24:44 -03; Group 2; redis-67db9bd79b-6v9ng; 31.87
seg 27 fev 2023 12:25:16 -03; Group 2; redis-67db9bd79b-6v9ng; 31.87
seg 27 fev 2023 12:25:49 -03; Group 2; redis-67db9bd79b-6v9ng; 31.84
seg 27 fev 2023 12:26:21 -03; Group 2; redis-67db9bd79b-6v9ng; 31.87
seg 27 fev 2023 12:26:53 -03; Group 2; redis-67db9bd79b-6v9ng; 31.87
seg 27 fev 2023 12:27:25 -03; Group 2; redis-67db9bd79b-6v9ng; 31.86
seg 27 fev 2023 12:27:58 -03; Group 2; redis-67db9bd79b-6v9ng; 31.86
seg 27 fev 2023 12:28:30 -03; Group 2; redis-67db9bd79b-6v9ng; 31.89
seg 27 fev 2023 12:29:02 -03; Group 2; redis-67db9bd79b-6v9ng; 31.76
seg 27 fev 2023 12:29:34 -03; Group 2; redis-67db9bd79b-6v9ng; 31.80
seg 27 fev 2023 12:30:07 -03; Group 2; redis-67db9bd79b-6v9ng; 31.85
seg 27 fev 2023 12:30:39 -03; Group 2; redis-67db9bd79b-6v9ng; 31.85
seg 27 fev 2023 12:31:11 -03; Group 2; redis-67db9bd79b-6v9ng; 31.84
seg 27 fev 2023 12:31:43 -03; Group 2; redis-67db9bd79b-6v9ng; 31.84
seg 27 fev 2023 12:32:16 -03; Group 2; redis-67db9bd79b-6v9ng; 31.87
seg 27 fev 2023 12:32:48 -03; Group 2; redis-67db9bd79b-6v9ng; 31.66
seg 27 fev 2023 12:33:20 -03; Group 2; redis-67db9bd79b-6v9ng; 31.79
seg 27 fev 2023 12:33:52 -03; Group 2; redis-67db9bd79b-6v9ng; 31.86
