Data; Group; Nome_POD; IPERF
seg 27 fev 2023 12:34:25 -03; Group 2; result-77f68799c4-kbc42; 031.78
seg 27 fev 2023 12:34:57 -03; Group 2; result-77f68799c4-kbc42; 031.86
seg 27 fev 2023 12:35:29 -03; Group 2; result-77f68799c4-kbc42; 031.85
seg 27 fev 2023 12:36:01 -03; Group 2; result-77f68799c4-kbc42; 031.85
seg 27 fev 2023 12:36:34 -03; Group 2; result-77f68799c4-kbc42; 031.82
seg 27 fev 2023 12:37:06 -03; Group 2; result-77f68799c4-kbc42; 031.85
seg 27 fev 2023 12:37:38 -03; Group 2; result-77f68799c4-kbc42; 031.87
seg 27 fev 2023 12:38:10 -03; Group 2; result-77f68799c4-kbc42; 031.83
seg 27 fev 2023 12:38:43 -03; Group 2; result-77f68799c4-kbc42; 031.84
seg 27 fev 2023 12:39:15 -03; Group 2; result-77f68799c4-kbc42; 031.85
seg 27 fev 2023 12:39:47 -03; Group 2; result-77f68799c4-kbc42; 031.84
seg 27 fev 2023 12:40:19 -03; Group 2; result-77f68799c4-kbc42; 031.83
seg 27 fev 2023 12:40:52 -03; Group 2; result-77f68799c4-kbc42; 031.74
seg 27 fev 2023 12:41:24 -03; Group 2; result-77f68799c4-kbc42; 031.82
seg 27 fev 2023 12:41:56 -03; Group 2; result-77f68799c4-kbc42; 031.85
seg 27 fev 2023 12:42:29 -03; Group 2; result-77f68799c4-kbc42; 031.86
seg 27 fev 2023 12:43:01 -03; Group 2; result-77f68799c4-kbc42; 031.75
seg 27 fev 2023 12:43:33 -03; Group 2; result-77f68799c4-kbc42; 031.85
seg 27 fev 2023 12:44:05 -03; Group 2; result-77f68799c4-kbc42; 031.86
seg 27 fev 2023 12:44:38 -03; Group 2; result-77f68799c4-kbc42; 031.85
seg 27 fev 2023 12:45:10 -03; Group 2; result-77f68799c4-kbc42; 031.84
seg 27 fev 2023 12:45:42 -03; Group 2; result-77f68799c4-kbc42; 031.73
seg 27 fev 2023 12:46:14 -03; Group 2; result-77f68799c4-kbc42; 031.82
seg 27 fev 2023 12:46:47 -03; Group 2; result-77f68799c4-kbc42; 031.83
seg 27 fev 2023 12:47:19 -03; Group 2; result-77f68799c4-kbc42; 031.84
seg 27 fev 2023 12:47:51 -03; Group 2; result-77f68799c4-kbc42; 031.87
seg 27 fev 2023 12:48:23 -03; Group 2; result-77f68799c4-kbc42; 031.87
seg 27 fev 2023 12:48:56 -03; Group 2; result-77f68799c4-kbc42; 031.86
seg 27 fev 2023 12:49:28 -03; Group 2; result-77f68799c4-kbc42; 031.82
seg 27 fev 2023 12:50:00 -03; Group 2; result-77f68799c4-kbc42; 031.83
