Data; Group; Nome_POD; APT
dom 05 mar 2023 20:37:28 -03; Group 2; result-77f68799c4-wlwx2; 21.188
dom 05 mar 2023 20:39:30 -03; Group 2; result-77f68799c4-wlwx2; 21.107
dom 05 mar 2023 20:41:31 -03; Group 2; result-77f68799c4-wlwx2; 21.065
dom 05 mar 2023 20:43:33 -03; Group 2; result-77f68799c4-wlwx2; 21.093
dom 05 mar 2023 20:45:34 -03; Group 2; result-77f68799c4-wlwx2; 21.133
dom 05 mar 2023 20:47:36 -03; Group 2; result-77f68799c4-wlwx2; 21.106
dom 05 mar 2023 20:49:37 -03; Group 2; result-77f68799c4-wlwx2; 21.067
dom 05 mar 2023 20:51:39 -03; Group 2; result-77f68799c4-wlwx2; 21.125
dom 05 mar 2023 20:53:40 -03; Group 2; result-77f68799c4-wlwx2; 21.101
dom 05 mar 2023 20:55:42 -03; Group 2; result-77f68799c4-wlwx2; 21.109
dom 05 mar 2023 20:57:44 -03; Group 2; result-77f68799c4-wlwx2; 21.109
dom 05 mar 2023 20:59:45 -03; Group 2; result-77f68799c4-wlwx2; 21.327
dom 05 mar 2023 21:01:47 -03; Group 2; result-77f68799c4-wlwx2; 21.100
dom 05 mar 2023 21:03:48 -03; Group 2; result-77f68799c4-wlwx2; 21.157
dom 05 mar 2023 21:05:50 -03; Group 2; result-77f68799c4-wlwx2; 21.093
dom 05 mar 2023 21:07:51 -03; Group 2; result-77f68799c4-wlwx2; 21.097
dom 05 mar 2023 21:09:53 -03; Group 2; result-77f68799c4-wlwx2; 21.106
dom 05 mar 2023 21:11:54 -03; Group 2; result-77f68799c4-wlwx2; 21.088
dom 05 mar 2023 21:13:56 -03; Group 2; result-77f68799c4-wlwx2; 21.097
dom 05 mar 2023 21:15:58 -03; Group 2; result-77f68799c4-wlwx2; 21.094
dom 05 mar 2023 21:17:59 -03; Group 2; result-77f68799c4-wlwx2; 21.136
dom 05 mar 2023 21:20:01 -03; Group 2; result-77f68799c4-wlwx2; 21.138
dom 05 mar 2023 21:22:02 -03; Group 2; result-77f68799c4-wlwx2; 21.152
dom 05 mar 2023 21:24:04 -03; Group 2; result-77f68799c4-wlwx2; 21.115
dom 05 mar 2023 21:26:05 -03; Group 2; result-77f68799c4-wlwx2; 21.262
dom 05 mar 2023 21:28:07 -03; Group 2; result-77f68799c4-wlwx2; 21.093
dom 05 mar 2023 21:30:08 -03; Group 2; result-77f68799c4-wlwx2; 21.091
dom 05 mar 2023 21:32:10 -03; Group 2; result-77f68799c4-wlwx2; 21.111
dom 05 mar 2023 21:34:12 -03; Group 2; result-77f68799c4-wlwx2; 21.162
dom 05 mar 2023 21:36:13 -03; Group 2; result-77f68799c4-wlwx2; 21.130
