Group,WGET
Group 1,.01677355279
Group 1,1.01677355280
Group 1,.01677355280
Group 1,1.01677355281
Group 1,.01677355281
Group 1,1.01677355282
Group 1,.01677355282
Group 1,1.01677355283
Group 1,.01677355283
Group 1,1.01677355284
Group 1,.01677355284
Group 1,1.01677355285
Group 1,.01677355285
Group 1,1.01677355286
Group 1,.01677355286
Group 1,1.01677355287
Group 1,.01677355287
Group 1,1.01677355288
Group 1,.01677355288
Group 1,1.01677355289
Group 1,.01677355289
Group 1,1.01677355290
Group 1,.01677355290
Group 1,1.01677355291
Group 1,.01677355291
Group 1,1.01677355292
Group 1,.01677355292
Group 1,1.01677355293
Group 1,.01677355293
Group 1,1.01677355294
