Group,WGET
Group 1,1.01677355233
Group 1,.01677355233
Group 1,1.01677355234
Group 1,.01677355234
Group 1,1.01677355235
Group 1,.01677355235
Group 1,1.01677355236
Group 1,.01677355236
Group 1,1.01677355237
Group 1,.01677355237
Group 1,.01677355238
Group 1,.01677355238
Group 1,1.01677355239
Group 1,.01677355239
Group 1,1.01677355240
Group 1,.01677355240
Group 1,1.01677355241
Group 1,.01677355241
Group 1,1.01677355242
Group 1,.01677355242
Group 1,1.01677355243
Group 1,.01677355243
Group 1,1.01677355244
Group 1,.01677355244
Group 1,1.01677355245
Group 1,.01677355245
Group 1,1.01677355246
Group 1,.01677355246
Group 1,1.01677355247
Group 1,1.01677355248
