Group,WGET
Group 1,.01677355248
Group 1,1.01677355249
Group 1,.01677355249
Group 1,1.01677355250
Group 1,.01677355250
Group 1,1.01677355251
Group 1,.01677355251
Group 1,1.01677355252
Group 1,.01677355252
Group 1,1.01677355253
Group 1,.01677355253
Group 1,1.01677355254
Group 1,1.01677355255
Group 1,.01677355255
Group 1,1.01677355256
Group 1,.01677355256
Group 1,1.01677355257
Group 1,.01677355257
Group 1,1.01677355258
Group 1,.01677355258
Group 1,1.01677355259
Group 1,.01677355259
Group 1,.01677355260
Group 1,1.01677355261
Group 1,.01677355261
Group 1,1.01677355262
Group 1,.01677355262
Group 1,1.01677355263
Group 1,.01677355263
Group 1,1.01677355264
