Group,CURL
Group 1,1.01678196778
Group 1,.01678196778
Group 1,1.01678196779
Group 1,.01678196779
Group 1,1.01678196780
Group 1,.01678196780
Group 1,1.01678196781
Group 1,.01678196781
Group 1,1.01678196782
Group 1,.01678196782
Group 1,1.01678196783
Group 1,1.01678196784
Group 1,.01678196784
Group 1,1.01678196785
Group 1,.01678196785
Group 1,1.01678196786
Group 1,.01678196786
Group 1,1.01678196787
Group 1,.01678196787
Group 1,1.01678196788
Group 1,.01678196788
Group 1,1.01678196789
Group 1,.01678196789
Group 1,1.01678196790
Group 1,.01678196790
Group 1,1.01678196791
Group 1,.01678196791
Group 1,1.01678196792
Group 1,.01678196792
Group 1,1.01678196793
