Group,APT
Group 1,01.606
Group 1,01.510
Group 1,01.674
Group 1,01.526
Group 1,01.571
Group 1,01.477
Group 1,01.565
Group 1,01.707
Group 1,01.493
Group 1,01.495
Group 1,01.549
Group 1,01.555
Group 1,01.719
Group 1,01.505
Group 1,01.502
Group 1,01.485
Group 1,01.645
Group 1,01.720
Group 1,01.520
Group 1,01.537
Group 1,01.539
Group 1,01.610
Group 1,01.710
Group 1,01.530
Group 1,01.586
Group 1,01.527
Group 1,01.546
Group 1,01.852
Group 1,01.513
Group 1,01.540
