Data; Group; Nome_POD; IPERF
dom 26 fev 2023 18:41:37 -03; Group 1; worker-78b9ff59fc-q8qjs; 010.09
dom 26 fev 2023 18:41:47 -03; Group 1; worker-78b9ff59fc-q8qjs; 010.08
dom 26 fev 2023 18:41:58 -03; Group 1; worker-78b9ff59fc-q8qjs; 010.08
dom 26 fev 2023 18:42:08 -03; Group 1; worker-78b9ff59fc-q8qjs; 010.08
dom 26 fev 2023 18:42:19 -03; Group 1; worker-78b9ff59fc-q8qjs; 010.09
dom 26 fev 2023 18:42:29 -03; Group 1; worker-78b9ff59fc-q8qjs; 010.08
dom 26 fev 2023 18:42:40 -03; Group 1; worker-78b9ff59fc-q8qjs; 010.08
dom 26 fev 2023 18:42:50 -03; Group 1; worker-78b9ff59fc-q8qjs; 010.08
dom 26 fev 2023 18:43:01 -03; Group 1; worker-78b9ff59fc-q8qjs; 010.09
dom 26 fev 2023 18:43:11 -03; Group 1; worker-78b9ff59fc-q8qjs; 010.09
dom 26 fev 2023 18:43:22 -03; Group 1; worker-78b9ff59fc-q8qjs; 010.08
dom 26 fev 2023 18:43:32 -03; Group 1; worker-78b9ff59fc-q8qjs; 010.08
dom 26 fev 2023 18:43:43 -03; Group 1; worker-78b9ff59fc-q8qjs; 010.09
dom 26 fev 2023 18:43:53 -03; Group 1; worker-78b9ff59fc-q8qjs; 010.08
dom 26 fev 2023 18:44:04 -03; Group 1; worker-78b9ff59fc-q8qjs; 010.08
dom 26 fev 2023 18:44:14 -03; Group 1; worker-78b9ff59fc-q8qjs; 010.09
dom 26 fev 2023 18:44:25 -03; Group 1; worker-78b9ff59fc-q8qjs; 010.11
dom 26 fev 2023 18:44:35 -03; Group 1; worker-78b9ff59fc-q8qjs; 010.09
dom 26 fev 2023 18:44:46 -03; Group 1; worker-78b9ff59fc-q8qjs; 010.08
dom 26 fev 2023 18:44:56 -03; Group 1; worker-78b9ff59fc-q8qjs; 010.08
dom 26 fev 2023 18:45:07 -03; Group 1; worker-78b9ff59fc-q8qjs; 010.08
dom 26 fev 2023 18:45:17 -03; Group 1; worker-78b9ff59fc-q8qjs; 010.09
dom 26 fev 2023 18:45:28 -03; Group 1; worker-78b9ff59fc-q8qjs; 010.08
dom 26 fev 2023 18:45:38 -03; Group 1; worker-78b9ff59fc-q8qjs; 010.09
dom 26 fev 2023 18:45:49 -03; Group 1; worker-78b9ff59fc-q8qjs; 010.08
dom 26 fev 2023 18:45:59 -03; Group 1; worker-78b9ff59fc-q8qjs; 010.08
dom 26 fev 2023 18:46:10 -03; Group 1; worker-78b9ff59fc-q8qjs; 010.08
dom 26 fev 2023 18:46:20 -03; Group 1; worker-78b9ff59fc-q8qjs; 010.08
dom 26 fev 2023 18:46:31 -03; Group 1; worker-78b9ff59fc-q8qjs; 010.08
dom 26 fev 2023 18:46:41 -03; Group 1; worker-78b9ff59fc-q8qjs; 010.08
