Data; Group; Nome_POD; APT
sex 03 mar 2023 16:52:00 -03; Group 2; db-684b9b49fd-h86tp; 21.165
sex 03 mar 2023 16:54:01 -03; Group 2; db-684b9b49fd-h86tp; 21.093
sex 03 mar 2023 16:56:03 -03; Group 2; db-684b9b49fd-h86tp; 21.123
sex 03 mar 2023 16:58:04 -03; Group 2; db-684b9b49fd-h86tp; 21.109
sex 03 mar 2023 17:00:06 -03; Group 2; db-684b9b49fd-h86tp; 21.140
sex 03 mar 2023 17:02:07 -03; Group 2; db-684b9b49fd-h86tp; 21.152
sex 03 mar 2023 17:04:09 -03; Group 2; db-684b9b49fd-h86tp; 21.319
sex 03 mar 2023 17:06:11 -03; Group 2; db-684b9b49fd-h86tp; 21.157
sex 03 mar 2023 17:08:12 -03; Group 2; db-684b9b49fd-h86tp; 21.102
sex 03 mar 2023 17:10:14 -03; Group 2; db-684b9b49fd-h86tp; 21.171
sex 03 mar 2023 17:12:15 -03; Group 2; db-684b9b49fd-h86tp; 21.130
sex 03 mar 2023 17:14:17 -03; Group 2; db-684b9b49fd-h86tp; 21.136
sex 03 mar 2023 17:16:18 -03; Group 2; db-684b9b49fd-h86tp; 21.197
sex 03 mar 2023 17:18:20 -03; Group 2; db-684b9b49fd-h86tp; 21.161
sex 03 mar 2023 17:20:21 -03; Group 2; db-684b9b49fd-h86tp; 21.121
sex 03 mar 2023 17:22:23 -03; Group 2; db-684b9b49fd-h86tp; 21.158
sex 03 mar 2023 17:24:25 -03; Group 2; db-684b9b49fd-h86tp; 21.113
sex 03 mar 2023 17:26:26 -03; Group 2; db-684b9b49fd-h86tp; 21.155
sex 03 mar 2023 17:28:28 -03; Group 2; db-684b9b49fd-h86tp; 21.154
sex 03 mar 2023 17:30:29 -03; Group 2; db-684b9b49fd-h86tp; 21.268
sex 03 mar 2023 17:32:31 -03; Group 2; db-684b9b49fd-h86tp; 21.138
sex 03 mar 2023 17:34:33 -03; Group 2; db-684b9b49fd-h86tp; 21.113
sex 03 mar 2023 17:36:34 -03; Group 2; db-684b9b49fd-h86tp; 21.081
sex 03 mar 2023 17:38:36 -03; Group 2; db-684b9b49fd-h86tp; 21.088
sex 03 mar 2023 17:40:37 -03; Group 2; db-684b9b49fd-h86tp; 21.088
sex 03 mar 2023 17:42:39 -03; Group 2; db-684b9b49fd-h86tp; 21.309
sex 03 mar 2023 17:44:41 -03; Group 2; db-684b9b49fd-h86tp; 21.126
sex 03 mar 2023 17:46:42 -03; Group 2; db-684b9b49fd-h86tp; 21.174
sex 03 mar 2023 17:48:44 -03; Group 2; db-684b9b49fd-h86tp; 21.113
sex 03 mar 2023 17:50:45 -03; Group 2; db-684b9b49fd-h86tp; 21.096
