Data; Group; Nome_POD; APT
ter 21 fev 2023 19:35:19 -03; Group 2; worker-78b9ff59fc-65vg4; 02.548
ter 21 fev 2023 19:35:21 -03; Group 2; worker-78b9ff59fc-65vg4; 01.494
ter 21 fev 2023 19:35:23 -03; Group 2; worker-78b9ff59fc-65vg4; 01.453
ter 21 fev 2023 19:35:25 -03; Group 2; worker-78b9ff59fc-65vg4; 01.522
ter 21 fev 2023 19:35:27 -03; Group 2; worker-78b9ff59fc-65vg4; 01.736
ter 21 fev 2023 19:35:29 -03; Group 2; worker-78b9ff59fc-65vg4; 01.478
ter 21 fev 2023 19:35:31 -03; Group 2; worker-78b9ff59fc-65vg4; 01.478
ter 21 fev 2023 19:35:33 -03; Group 2; worker-78b9ff59fc-65vg4; 01.456
ter 21 fev 2023 19:35:35 -03; Group 2; worker-78b9ff59fc-65vg4; 01.504
ter 21 fev 2023 19:35:37 -03; Group 2; worker-78b9ff59fc-65vg4; 01.766
ter 21 fev 2023 19:35:39 -03; Group 2; worker-78b9ff59fc-65vg4; 01.539
ter 21 fev 2023 19:35:40 -03; Group 2; worker-78b9ff59fc-65vg4; 01.494
ter 21 fev 2023 19:35:42 -03; Group 2; worker-78b9ff59fc-65vg4; 01.502
ter 21 fev 2023 19:35:44 -03; Group 2; worker-78b9ff59fc-65vg4; 01.466
ter 21 fev 2023 19:35:46 -03; Group 2; worker-78b9ff59fc-65vg4; 01.497
ter 21 fev 2023 19:35:48 -03; Group 2; worker-78b9ff59fc-65vg4; 01.484
ter 21 fev 2023 19:35:50 -03; Group 2; worker-78b9ff59fc-65vg4; 01.476
ter 21 fev 2023 19:35:52 -03; Group 2; worker-78b9ff59fc-65vg4; 01.459
ter 21 fev 2023 19:35:54 -03; Group 2; worker-78b9ff59fc-65vg4; 01.480
ter 21 fev 2023 19:35:56 -03; Group 2; worker-78b9ff59fc-65vg4; 01.464
ter 21 fev 2023 19:35:58 -03; Group 2; worker-78b9ff59fc-65vg4; 01.646
ter 21 fev 2023 19:36:00 -03; Group 2; worker-78b9ff59fc-65vg4; 01.508
ter 21 fev 2023 19:36:01 -03; Group 2; worker-78b9ff59fc-65vg4; 01.472
ter 21 fev 2023 19:36:03 -03; Group 2; worker-78b9ff59fc-65vg4; 01.432
ter 21 fev 2023 19:36:05 -03; Group 2; worker-78b9ff59fc-65vg4; 01.557
ter 21 fev 2023 19:36:07 -03; Group 2; worker-78b9ff59fc-65vg4; 01.675
ter 21 fev 2023 19:36:09 -03; Group 2; worker-78b9ff59fc-65vg4; 01.585
ter 21 fev 2023 19:36:11 -03; Group 2; worker-78b9ff59fc-65vg4; 01.492
ter 21 fev 2023 19:36:13 -03; Group 2; worker-78b9ff59fc-65vg4; 01.519
ter 21 fev 2023 19:36:15 -03; Group 2; worker-78b9ff59fc-65vg4; 01.591
