Data; Group; Nome_POD; APT
ter 21 fev 2023 18:05:32 -03; Group 2; db-684b9b49fd-fl2xm; 21.255
ter 21 fev 2023 18:07:34 -03; Group 2; db-684b9b49fd-fl2xm; 21.109
ter 21 fev 2023 18:09:36 -03; Group 2; db-684b9b49fd-fl2xm; 21.163
ter 21 fev 2023 18:11:37 -03; Group 2; db-684b9b49fd-fl2xm; 21.318
ter 21 fev 2023 18:13:39 -03; Group 2; db-684b9b49fd-fl2xm; 21.150
ter 21 fev 2023 18:15:40 -03; Group 2; db-684b9b49fd-fl2xm; 21.104
ter 21 fev 2023 18:17:42 -03; Group 2; db-684b9b49fd-fl2xm; 21.127
ter 21 fev 2023 18:19:44 -03; Group 2; db-684b9b49fd-fl2xm; 21.094
ter 21 fev 2023 18:21:45 -03; Group 2; db-684b9b49fd-fl2xm; 21.178
ter 21 fev 2023 18:23:47 -03; Group 2; db-684b9b49fd-fl2xm; 21.379
ter 21 fev 2023 18:25:49 -03; Group 2; db-684b9b49fd-fl2xm; 21.143
ter 21 fev 2023 18:27:50 -03; Group 2; db-684b9b49fd-fl2xm; 21.168
ter 21 fev 2023 18:29:52 -03; Group 2; db-684b9b49fd-fl2xm; 21.160
ter 21 fev 2023 18:31:53 -03; Group 2; db-684b9b49fd-fl2xm; 21.153
ter 21 fev 2023 18:33:55 -03; Group 2; db-684b9b49fd-fl2xm; 21.150
ter 21 fev 2023 18:35:57 -03; Group 2; db-684b9b49fd-fl2xm; 21.356
ter 21 fev 2023 18:37:58 -03; Group 2; db-684b9b49fd-fl2xm; 21.136
ter 21 fev 2023 18:40:00 -03; Group 2; db-684b9b49fd-fl2xm; 21.134
ter 21 fev 2023 18:42:01 -03; Group 2; db-684b9b49fd-fl2xm; 21.102
ter 21 fev 2023 18:44:03 -03; Group 2; db-684b9b49fd-fl2xm; 21.130
ter 21 fev 2023 18:46:04 -03; Group 2; db-684b9b49fd-fl2xm; 21.125
ter 21 fev 2023 18:48:06 -03; Group 2; db-684b9b49fd-fl2xm; 21.110
ter 21 fev 2023 18:50:08 -03; Group 2; db-684b9b49fd-fl2xm; 21.281
ter 21 fev 2023 18:52:09 -03; Group 2; db-684b9b49fd-fl2xm; 21.164
ter 21 fev 2023 18:54:11 -03; Group 2; db-684b9b49fd-fl2xm; 21.106
ter 21 fev 2023 18:56:12 -03; Group 2; db-684b9b49fd-fl2xm; 21.162
ter 21 fev 2023 18:58:14 -03; Group 2; db-684b9b49fd-fl2xm; 21.122
ter 21 fev 2023 19:00:16 -03; Group 2; db-684b9b49fd-fl2xm; 21.199
ter 21 fev 2023 19:02:17 -03; Group 2; db-684b9b49fd-fl2xm; 21.343
ter 21 fev 2023 19:04:19 -03; Group 2; db-684b9b49fd-fl2xm; 21.137
