Data; Group; Nome_POD; APT
ter 21 fev 2023 19:04:30 -03; Group 2; redis-67db9bd79b-cr2zl; 10.38
ter 21 fev 2023 19:04:41 -03; Group 2; redis-67db9bd79b-cr2zl; 10.40
ter 21 fev 2023 19:04:51 -03; Group 2; redis-67db9bd79b-cr2zl; 10.41
ter 21 fev 2023 19:05:02 -03; Group 2; redis-67db9bd79b-cr2zl; 10.41
ter 21 fev 2023 19:05:13 -03; Group 2; redis-67db9bd79b-cr2zl; 10.40
ter 21 fev 2023 19:05:24 -03; Group 2; redis-67db9bd79b-cr2zl; 10.39
ter 21 fev 2023 19:05:35 -03; Group 2; redis-67db9bd79b-cr2zl; 10.42
ter 21 fev 2023 19:05:45 -03; Group 2; redis-67db9bd79b-cr2zl; 10.41
ter 21 fev 2023 19:05:56 -03; Group 2; redis-67db9bd79b-cr2zl; 10.41
ter 21 fev 2023 19:06:07 -03; Group 2; redis-67db9bd79b-cr2zl; 10.39
ter 21 fev 2023 19:06:18 -03; Group 2; redis-67db9bd79b-cr2zl; 10.42
ter 21 fev 2023 19:06:29 -03; Group 2; redis-67db9bd79b-cr2zl; 10.40
ter 21 fev 2023 19:06:39 -03; Group 2; redis-67db9bd79b-cr2zl; 10.41
ter 21 fev 2023 19:06:50 -03; Group 2; redis-67db9bd79b-cr2zl; 10.38
ter 21 fev 2023 19:07:01 -03; Group 2; redis-67db9bd79b-cr2zl; 10.38
ter 21 fev 2023 19:07:12 -03; Group 2; redis-67db9bd79b-cr2zl; 10.51
ter 21 fev 2023 19:07:23 -03; Group 2; redis-67db9bd79b-cr2zl; 10.39
ter 21 fev 2023 19:07:33 -03; Group 2; redis-67db9bd79b-cr2zl; 10.41
ter 21 fev 2023 19:07:44 -03; Group 2; redis-67db9bd79b-cr2zl; 10.38
ter 21 fev 2023 19:07:55 -03; Group 2; redis-67db9bd79b-cr2zl; 10.41
ter 21 fev 2023 19:08:06 -03; Group 2; redis-67db9bd79b-cr2zl; 10.42
ter 21 fev 2023 19:08:17 -03; Group 2; redis-67db9bd79b-cr2zl; 10.55
ter 21 fev 2023 19:08:28 -03; Group 2; redis-67db9bd79b-cr2zl; 10.38
ter 21 fev 2023 19:08:38 -03; Group 2; redis-67db9bd79b-cr2zl; 10.41
ter 21 fev 2023 19:08:49 -03; Group 2; redis-67db9bd79b-cr2zl; 10.42
ter 21 fev 2023 19:09:00 -03; Group 2; redis-67db9bd79b-cr2zl; 10.38
ter 21 fev 2023 19:09:11 -03; Group 2; redis-67db9bd79b-cr2zl; 10.39
ter 21 fev 2023 19:09:22 -03; Group 2; redis-67db9bd79b-cr2zl; 10.52
ter 21 fev 2023 19:09:32 -03; Group 2; redis-67db9bd79b-cr2zl; 10.38
ter 21 fev 2023 19:09:43 -03; Group 2; redis-67db9bd79b-cr2zl; 10.42
