Data; Group; Nome_POD; APT
ter 21 fev 2023 19:10:24 -03; Group 2; result-77f68799c4-6wtfp; 040.109
ter 21 fev 2023 19:11:04 -03; Group 2; result-77f68799c4-6wtfp; 040.074
ter 21 fev 2023 19:11:45 -03; Group 2; result-77f68799c4-6wtfp; 040.092
ter 21 fev 2023 19:12:25 -03; Group 2; result-77f68799c4-6wtfp; 040.096
ter 21 fev 2023 19:13:06 -03; Group 2; result-77f68799c4-6wtfp; 040.087
ter 21 fev 2023 19:13:46 -03; Group 2; result-77f68799c4-6wtfp; 040.173
ter 21 fev 2023 19:14:27 -03; Group 2; result-77f68799c4-6wtfp; 040.088
ter 21 fev 2023 19:15:07 -03; Group 2; result-77f68799c4-6wtfp; 040.098
ter 21 fev 2023 19:15:48 -03; Group 2; result-77f68799c4-6wtfp; 040.084
ter 21 fev 2023 19:16:28 -03; Group 2; result-77f68799c4-6wtfp; 040.086
ter 21 fev 2023 19:17:09 -03; Group 2; result-77f68799c4-6wtfp; 040.084
ter 21 fev 2023 19:17:49 -03; Group 2; result-77f68799c4-6wtfp; 040.097
ter 21 fev 2023 19:18:30 -03; Group 2; result-77f68799c4-6wtfp; 040.093
ter 21 fev 2023 19:19:10 -03; Group 2; result-77f68799c4-6wtfp; 040.096
ter 21 fev 2023 19:19:51 -03; Group 2; result-77f68799c4-6wtfp; 040.084
ter 21 fev 2023 19:20:31 -03; Group 2; result-77f68799c4-6wtfp; 040.100
ter 21 fev 2023 19:21:12 -03; Group 2; result-77f68799c4-6wtfp; 040.074
ter 21 fev 2023 19:21:52 -03; Group 2; result-77f68799c4-6wtfp; 040.079
ter 21 fev 2023 19:22:33 -03; Group 2; result-77f68799c4-6wtfp; 040.082
ter 21 fev 2023 19:23:13 -03; Group 2; result-77f68799c4-6wtfp; 040.086
ter 21 fev 2023 19:23:54 -03; Group 2; result-77f68799c4-6wtfp; 040.090
ter 21 fev 2023 19:24:34 -03; Group 2; result-77f68799c4-6wtfp; 040.079
ter 21 fev 2023 19:25:15 -03; Group 2; result-77f68799c4-6wtfp; 040.084
ter 21 fev 2023 19:25:55 -03; Group 2; result-77f68799c4-6wtfp; 040.101
ter 21 fev 2023 19:26:36 -03; Group 2; result-77f68799c4-6wtfp; 040.084
ter 21 fev 2023 19:27:16 -03; Group 2; result-77f68799c4-6wtfp; 040.091
ter 21 fev 2023 19:27:57 -03; Group 2; result-77f68799c4-6wtfp; 040.086
ter 21 fev 2023 19:28:37 -03; Group 2; result-77f68799c4-6wtfp; 040.088
ter 21 fev 2023 19:29:18 -03; Group 2; result-77f68799c4-6wtfp; 040.079
ter 21 fev 2023 19:29:58 -03; Group 2; result-77f68799c4-6wtfp; 040.098
