Data; Group; Nome_POD; APT
ter 21 fev 2023 19:30:09 -03; Group 2; vote-79787c6c8b-5fj8v; 10.20
ter 21 fev 2023 19:30:20 -03; Group 2; vote-79787c6c8b-5fj8v; 10.20
ter 21 fev 2023 19:30:30 -03; Group 2; vote-79787c6c8b-5fj8v; 10.19
ter 21 fev 2023 19:30:41 -03; Group 2; vote-79787c6c8b-5fj8v; 10.19
ter 21 fev 2023 19:30:51 -03; Group 2; vote-79787c6c8b-5fj8v; 10.20
ter 21 fev 2023 19:31:02 -03; Group 2; vote-79787c6c8b-5fj8v; 10.19
ter 21 fev 2023 19:31:12 -03; Group 2; vote-79787c6c8b-5fj8v; 10.19
ter 21 fev 2023 19:31:23 -03; Group 2; vote-79787c6c8b-5fj8v; 10.19
ter 21 fev 2023 19:31:34 -03; Group 2; vote-79787c6c8b-5fj8v; 10.18
ter 21 fev 2023 19:31:44 -03; Group 2; vote-79787c6c8b-5fj8v; 10.21
ter 21 fev 2023 19:31:55 -03; Group 2; vote-79787c6c8b-5fj8v; 10.21
ter 21 fev 2023 19:32:05 -03; Group 2; vote-79787c6c8b-5fj8v; 10.19
ter 21 fev 2023 19:32:16 -03; Group 2; vote-79787c6c8b-5fj8v; 10.19
ter 21 fev 2023 19:32:27 -03; Group 2; vote-79787c6c8b-5fj8v; 10.19
ter 21 fev 2023 19:32:37 -03; Group 2; vote-79787c6c8b-5fj8v; 10.18
ter 21 fev 2023 19:32:48 -03; Group 2; vote-79787c6c8b-5fj8v; 10.19
ter 21 fev 2023 19:32:59 -03; Group 2; vote-79787c6c8b-5fj8v; 10.20
ter 21 fev 2023 19:33:09 -03; Group 2; vote-79787c6c8b-5fj8v; 10.21
ter 21 fev 2023 19:33:20 -03; Group 2; vote-79787c6c8b-5fj8v; 10.18
ter 21 fev 2023 19:33:30 -03; Group 2; vote-79787c6c8b-5fj8v; 10.19
ter 21 fev 2023 19:33:41 -03; Group 2; vote-79787c6c8b-5fj8v; 10.19
ter 21 fev 2023 19:33:52 -03; Group 2; vote-79787c6c8b-5fj8v; 10.34
ter 21 fev 2023 19:34:02 -03; Group 2; vote-79787c6c8b-5fj8v; 10.18
ter 21 fev 2023 19:34:13 -03; Group 2; vote-79787c6c8b-5fj8v; 10.18
ter 21 fev 2023 19:34:23 -03; Group 2; vote-79787c6c8b-5fj8v; 10.19
ter 21 fev 2023 19:34:34 -03; Group 2; vote-79787c6c8b-5fj8v; 10.19
ter 21 fev 2023 19:34:44 -03; Group 2; vote-79787c6c8b-5fj8v; 10.21
ter 21 fev 2023 19:34:55 -03; Group 2; vote-79787c6c8b-5fj8v; 10.19
ter 21 fev 2023 19:35:06 -03; Group 2; vote-79787c6c8b-5fj8v; 10.19
ter 21 fev 2023 19:35:16 -03; Group 2; vote-79787c6c8b-5fj8v; 10.22
