Group,CURL
Group 1,.01677699344
Group 1,1.01677699345
Group 1,.01677699345
Group 1,1.01677699346
Group 1,.01677699346
Group 1,1.01677699347
Group 1,.01677699347
Group 1,1.01677699348
Group 1,.01677699348
Group 1,1.01677699349
Group 1,.01677699349
Group 1,1.01677699350
Group 1,.01677699350
Group 1,1.01677699351
Group 1,.01677699351
Group 1,1.01677699352
Group 1,.01677699352
Group 1,1.01677699353
Group 1,.01677699353
Group 1,1.01677699354
Group 1,.01677699354
Group 1,1.01677699355
Group 1,.01677699355
Group 1,1.01677699356
Group 1,.01677699356
Group 1,1.01677699357
Group 1,.01677699357
Group 1,1.01677699358
Group 1,.01677699358
Group 1,1.01677699359
