Data; Group; Nome_POD; CURL
ter 07 mar 2023 15:59:28 -03; Group 1; vote-79787c6c8b-hdd92; 00.27
ter 07 mar 2023 15:59:29 -03; Group 1; vote-79787c6c8b-hdd92; 00.32
ter 07 mar 2023 15:59:30 -03; Group 1; vote-79787c6c8b-hdd92; 00.27
ter 07 mar 2023 15:59:30 -03; Group 1; vote-79787c6c8b-hdd92; 00.28
ter 07 mar 2023 15:59:31 -03; Group 1; vote-79787c6c8b-hdd92; 00.26
ter 07 mar 2023 15:59:32 -03; Group 1; vote-79787c6c8b-hdd92; 00.27
ter 07 mar 2023 15:59:32 -03; Group 1; vote-79787c6c8b-hdd92; 00.25
ter 07 mar 2023 15:59:33 -03; Group 1; vote-79787c6c8b-hdd92; 00.24
ter 07 mar 2023 15:59:34 -03; Group 1; vote-79787c6c8b-hdd92; 00.27
ter 07 mar 2023 15:59:34 -03; Group 1; vote-79787c6c8b-hdd92; 00.27
ter 07 mar 2023 15:59:35 -03; Group 1; vote-79787c6c8b-hdd92; 00.27
ter 07 mar 2023 15:59:35 -03; Group 1; vote-79787c6c8b-hdd92; 00.25
ter 07 mar 2023 15:59:36 -03; Group 1; vote-79787c6c8b-hdd92; 00.24
ter 07 mar 2023 15:59:37 -03; Group 1; vote-79787c6c8b-hdd92; 00.26
ter 07 mar 2023 15:59:37 -03; Group 1; vote-79787c6c8b-hdd92; 00.26
ter 07 mar 2023 15:59:38 -03; Group 1; vote-79787c6c8b-hdd92; 00.26
ter 07 mar 2023 15:59:39 -03; Group 1; vote-79787c6c8b-hdd92; 00.32
ter 07 mar 2023 15:59:39 -03; Group 1; vote-79787c6c8b-hdd92; 00.26
ter 07 mar 2023 15:59:40 -03; Group 1; vote-79787c6c8b-hdd92; 00.27
ter 07 mar 2023 15:59:41 -03; Group 1; vote-79787c6c8b-hdd92; 00.25
ter 07 mar 2023 15:59:41 -03; Group 1; vote-79787c6c8b-hdd92; 00.25
ter 07 mar 2023 15:59:42 -03; Group 1; vote-79787c6c8b-hdd92; 00.25
ter 07 mar 2023 15:59:43 -03; Group 1; vote-79787c6c8b-hdd92; 00.24
ter 07 mar 2023 15:59:43 -03; Group 1; vote-79787c6c8b-hdd92; 00.24
ter 07 mar 2023 15:59:44 -03; Group 1; vote-79787c6c8b-hdd92; 00.27
ter 07 mar 2023 15:59:45 -03; Group 1; vote-79787c6c8b-hdd92; 00.26
ter 07 mar 2023 15:59:45 -03; Group 1; vote-79787c6c8b-hdd92; 00.26
ter 07 mar 2023 15:59:46 -03; Group 1; vote-79787c6c8b-hdd92; 00.27
ter 07 mar 2023 15:59:47 -03; Group 1; vote-79787c6c8b-hdd92; 00.26
ter 07 mar 2023 15:59:47 -03; Group 1; vote-79787c6c8b-hdd92; 00.28
