Data; Group; Nome_POD; WGET
sáb 25 fev 2023 23:24:56 -03; Group 1; vote-79787c6c8b-5z79m; 00.27
sáb 25 fev 2023 23:24:56 -03; Group 1; vote-79787c6c8b-5z79m; 00.32
sáb 25 fev 2023 23:24:57 -03; Group 1; vote-79787c6c8b-5z79m; 00.28
sáb 25 fev 2023 23:24:58 -03; Group 1; vote-79787c6c8b-5z79m; 00.27
sáb 25 fev 2023 23:24:58 -03; Group 1; vote-79787c6c8b-5z79m; 00.28
sáb 25 fev 2023 23:24:59 -03; Group 1; vote-79787c6c8b-5z79m; 00.29
sáb 25 fev 2023 23:25:00 -03; Group 1; vote-79787c6c8b-5z79m; 00.30
sáb 25 fev 2023 23:25:00 -03; Group 1; vote-79787c6c8b-5z79m; 00.26
sáb 25 fev 2023 23:25:01 -03; Group 1; vote-79787c6c8b-5z79m; 00.28
sáb 25 fev 2023 23:25:02 -03; Group 1; vote-79787c6c8b-5z79m; 00.26
sáb 25 fev 2023 23:25:03 -03; Group 1; vote-79787c6c8b-5z79m; 00.29
sáb 25 fev 2023 23:25:03 -03; Group 1; vote-79787c6c8b-5z79m; 00.30
sáb 25 fev 2023 23:25:04 -03; Group 1; vote-79787c6c8b-5z79m; 00.29
sáb 25 fev 2023 23:25:05 -03; Group 1; vote-79787c6c8b-5z79m; 00.30
sáb 25 fev 2023 23:25:05 -03; Group 1; vote-79787c6c8b-5z79m; 00.30
sáb 25 fev 2023 23:25:06 -03; Group 1; vote-79787c6c8b-5z79m; 00.35
sáb 25 fev 2023 23:25:07 -03; Group 1; vote-79787c6c8b-5z79m; 00.28
sáb 25 fev 2023 23:25:07 -03; Group 1; vote-79787c6c8b-5z79m; 00.30
sáb 25 fev 2023 23:25:08 -03; Group 1; vote-79787c6c8b-5z79m; 00.26
sáb 25 fev 2023 23:25:09 -03; Group 1; vote-79787c6c8b-5z79m; 00.29
sáb 25 fev 2023 23:25:09 -03; Group 1; vote-79787c6c8b-5z79m; 00.29
sáb 25 fev 2023 23:25:10 -03; Group 1; vote-79787c6c8b-5z79m; 00.27
sáb 25 fev 2023 23:25:11 -03; Group 1; vote-79787c6c8b-5z79m; 00.27
sáb 25 fev 2023 23:25:11 -03; Group 1; vote-79787c6c8b-5z79m; 00.31
sáb 25 fev 2023 23:25:12 -03; Group 1; vote-79787c6c8b-5z79m; 00.29
sáb 25 fev 2023 23:25:13 -03; Group 1; vote-79787c6c8b-5z79m; 00.26
sáb 25 fev 2023 23:25:13 -03; Group 1; vote-79787c6c8b-5z79m; 00.28
sáb 25 fev 2023 23:25:14 -03; Group 1; vote-79787c6c8b-5z79m; 00.30
sáb 25 fev 2023 23:25:15 -03; Group 1; vote-79787c6c8b-5z79m; 00.28
sáb 25 fev 2023 23:25:15 -03; Group 1; vote-79787c6c8b-5z79m; 00.26
