Data; Group; Nome_POD; WGET
sáb 25 fev 2023 23:24:13 -03; Group 1; redis-67db9bd79b-dxqz2; 00.30
sáb 25 fev 2023 23:24:14 -03; Group 1; redis-67db9bd79b-dxqz2; 00.34
sáb 25 fev 2023 23:24:15 -03; Group 1; redis-67db9bd79b-dxqz2; 00.30
sáb 25 fev 2023 23:24:15 -03; Group 1; redis-67db9bd79b-dxqz2; 00.34
sáb 25 fev 2023 23:24:16 -03; Group 1; redis-67db9bd79b-dxqz2; 00.32
sáb 25 fev 2023 23:24:17 -03; Group 1; redis-67db9bd79b-dxqz2; 00.33
sáb 25 fev 2023 23:24:18 -03; Group 1; redis-67db9bd79b-dxqz2; 00.38
sáb 25 fev 2023 23:24:18 -03; Group 1; redis-67db9bd79b-dxqz2; 00.37
sáb 25 fev 2023 23:24:19 -03; Group 1; redis-67db9bd79b-dxqz2; 00.31
sáb 25 fev 2023 23:24:20 -03; Group 1; redis-67db9bd79b-dxqz2; 00.34
sáb 25 fev 2023 23:24:21 -03; Group 1; redis-67db9bd79b-dxqz2; 00.32
sáb 25 fev 2023 23:24:21 -03; Group 1; redis-67db9bd79b-dxqz2; 00.30
sáb 25 fev 2023 23:24:22 -03; Group 1; redis-67db9bd79b-dxqz2; 00.33
sáb 25 fev 2023 23:24:23 -03; Group 1; redis-67db9bd79b-dxqz2; 00.33
sáb 25 fev 2023 23:24:23 -03; Group 1; redis-67db9bd79b-dxqz2; 00.35
sáb 25 fev 2023 23:24:24 -03; Group 1; redis-67db9bd79b-dxqz2; 00.32
sáb 25 fev 2023 23:24:25 -03; Group 1; redis-67db9bd79b-dxqz2; 00.33
sáb 25 fev 2023 23:24:26 -03; Group 1; redis-67db9bd79b-dxqz2; 00.32
sáb 25 fev 2023 23:24:26 -03; Group 1; redis-67db9bd79b-dxqz2; 00.36
sáb 25 fev 2023 23:24:27 -03; Group 1; redis-67db9bd79b-dxqz2; 00.33
sáb 25 fev 2023 23:24:28 -03; Group 1; redis-67db9bd79b-dxqz2; 00.34
sáb 25 fev 2023 23:24:29 -03; Group 1; redis-67db9bd79b-dxqz2; 00.31
sáb 25 fev 2023 23:24:29 -03; Group 1; redis-67db9bd79b-dxqz2; 00.32
sáb 25 fev 2023 23:24:30 -03; Group 1; redis-67db9bd79b-dxqz2; 00.32
sáb 25 fev 2023 23:24:31 -03; Group 1; redis-67db9bd79b-dxqz2; 00.34
sáb 25 fev 2023 23:24:32 -03; Group 1; redis-67db9bd79b-dxqz2; 00.31
sáb 25 fev 2023 23:24:32 -03; Group 1; redis-67db9bd79b-dxqz2; 00.30
sáb 25 fev 2023 23:24:33 -03; Group 1; redis-67db9bd79b-dxqz2; 00.31
sáb 25 fev 2023 23:24:34 -03; Group 1; redis-67db9bd79b-dxqz2; 00.32
sáb 25 fev 2023 23:24:34 -03; Group 1; redis-67db9bd79b-dxqz2; 00.34
