Data; Group; Nome_POD; WGET
ter 21 fev 2023 17:08:36 -03; Group 1; worker-78b9ff59fc-65vg4; 00.313
ter 21 fev 2023 17:08:36 -03; Group 1; worker-78b9ff59fc-65vg4; 00.292
ter 21 fev 2023 17:08:37 -03; Group 1; worker-78b9ff59fc-65vg4; 00.319
ter 21 fev 2023 17:08:38 -03; Group 1; worker-78b9ff59fc-65vg4; 00.296
ter 21 fev 2023 17:08:38 -03; Group 1; worker-78b9ff59fc-65vg4; 00.291
ter 21 fev 2023 17:08:39 -03; Group 1; worker-78b9ff59fc-65vg4; 00.286
ter 21 fev 2023 17:08:40 -03; Group 1; worker-78b9ff59fc-65vg4; 00.306
ter 21 fev 2023 17:08:40 -03; Group 1; worker-78b9ff59fc-65vg4; 00.269
ter 21 fev 2023 17:08:41 -03; Group 1; worker-78b9ff59fc-65vg4; 00.294
ter 21 fev 2023 17:08:42 -03; Group 1; worker-78b9ff59fc-65vg4; 00.294
ter 21 fev 2023 17:08:43 -03; Group 1; worker-78b9ff59fc-65vg4; 00.303
ter 21 fev 2023 17:08:43 -03; Group 1; worker-78b9ff59fc-65vg4; 00.503
ter 21 fev 2023 17:08:44 -03; Group 1; worker-78b9ff59fc-65vg4; 00.281
ter 21 fev 2023 17:08:45 -03; Group 1; worker-78b9ff59fc-65vg4; 00.315
ter 21 fev 2023 17:08:45 -03; Group 1; worker-78b9ff59fc-65vg4; 00.277
ter 21 fev 2023 17:08:46 -03; Group 1; worker-78b9ff59fc-65vg4; 00.267
ter 21 fev 2023 17:08:47 -03; Group 1; worker-78b9ff59fc-65vg4; 00.292
ter 21 fev 2023 17:08:48 -03; Group 1; worker-78b9ff59fc-65vg4; 00.306
ter 21 fev 2023 17:08:48 -03; Group 1; worker-78b9ff59fc-65vg4; 00.292
ter 21 fev 2023 17:08:49 -03; Group 1; worker-78b9ff59fc-65vg4; 00.264
ter 21 fev 2023 17:08:50 -03; Group 1; worker-78b9ff59fc-65vg4; 00.309
ter 21 fev 2023 17:08:50 -03; Group 1; worker-78b9ff59fc-65vg4; 00.284
ter 21 fev 2023 17:08:51 -03; Group 1; worker-78b9ff59fc-65vg4; 00.282
ter 21 fev 2023 17:08:52 -03; Group 1; worker-78b9ff59fc-65vg4; 00.303
ter 21 fev 2023 17:08:52 -03; Group 1; worker-78b9ff59fc-65vg4; 00.305
ter 21 fev 2023 17:08:53 -03; Group 1; worker-78b9ff59fc-65vg4; 00.297
ter 21 fev 2023 17:08:54 -03; Group 1; worker-78b9ff59fc-65vg4; 00.291
ter 21 fev 2023 17:08:54 -03; Group 1; worker-78b9ff59fc-65vg4; 00.274
ter 21 fev 2023 17:08:55 -03; Group 1; worker-78b9ff59fc-65vg4; 00.274
ter 21 fev 2023 17:08:56 -03; Group 1; worker-78b9ff59fc-65vg4; 00.279
