Data,Group,Nome_POD,IPERF
22-02-2023,Group 1,db-684b9b49fd-xm5v9,010.09
22-02-2023,Group 1,db-684b9b49fd-xm5v9,010.08
22-02-2023,Group 1,db-684b9b49fd-xm5v9,010.08
22-02-2023,Group 1,db-684b9b49fd-xm5v9,010.08
22-02-2023,Group 1,db-684b9b49fd-xm5v9,010.08
22-02-2023,Group 1,db-684b9b49fd-xm5v9,010.08
22-02-2023,Group 1,db-684b9b49fd-xm5v9,010.09
22-02-2023,Group 1,db-684b9b49fd-xm5v9,010.08
22-02-2023,Group 1,db-684b9b49fd-xm5v9,010.08
22-02-2023,Group 1,db-684b9b49fd-xm5v9,010.08
22-02-2023,Group 1,db-684b9b49fd-xm5v9,010.09
22-02-2023,Group 1,db-684b9b49fd-xm5v9,010.08
22-02-2023,Group 1,db-684b9b49fd-xm5v9,010.08
22-02-2023,Group 1,db-684b9b49fd-xm5v9,010.08
22-02-2023,Group 1,db-684b9b49fd-xm5v9,010.08
22-02-2023,Group 1,db-684b9b49fd-xm5v9,010.08
22-02-2023,Group 1,db-684b9b49fd-xm5v9,010.08
22-02-2023,Group 1,db-684b9b49fd-xm5v9,010.08
22-02-2023,Group 1,db-684b9b49fd-xm5v9,010.08
22-02-2023,Group 1,db-684b9b49fd-xm5v9,010.09
22-02-2023,Group 1,db-684b9b49fd-xm5v9,010.09
22-02-2023,Group 1,db-684b9b49fd-xm5v9,010.08
22-02-2023,Group 1,db-684b9b49fd-xm5v9,010.09
22-02-2023,Group 1,db-684b9b49fd-xm5v9,010.08
22-02-2023,Group 1,db-684b9b49fd-xm5v9,010.09
22-02-2023,Group 1,db-684b9b49fd-xm5v9,010.08
22-02-2023,Group 1,db-684b9b49fd-xm5v9,010.08
22-02-2023,Group 1,db-684b9b49fd-xm5v9,010.08
22-02-2023,Group 1,db-684b9b49fd-xm5v9,010.08
22-02-2023,Group 1,db-684b9b49fd-xm5v9,010.08
22-02-2023,Group 1,redis-67db9bd79b-qrpbx,8.66
22-02-2023,Group 1,redis-67db9bd79b-qrpbx,8.68
22-02-2023,Group 1,redis-67db9bd79b-qrpbx,8.78
22-02-2023,Group 1,redis-67db9bd79b-qrpbx,8.88
22-02-2023,Group 1,redis-67db9bd79b-qrpbx,8.65
