Data; Group; Nome_POD; IPERF
qua 22 fev 2023 16:57:01 -03; Group 1; vote-79787c6c8b-98grw; 8.95
qua 22 fev 2023 16:57:12 -03; Group 1; vote-79787c6c8b-98grw; 8.91
qua 22 fev 2023 16:57:22 -03; Group 1; vote-79787c6c8b-98grw; 8.91
qua 22 fev 2023 16:57:33 -03; Group 1; vote-79787c6c8b-98grw; 8.59
qua 22 fev 2023 16:57:43 -03; Group 1; vote-79787c6c8b-98grw; 8.69
qua 22 fev 2023 16:57:54 -03; Group 1; vote-79787c6c8b-98grw; 8.54
qua 22 fev 2023 16:58:05 -03; Group 1; vote-79787c6c8b-98grw; 8.83
qua 22 fev 2023 16:58:15 -03; Group 1; vote-79787c6c8b-98grw; 8.82
qua 22 fev 2023 16:58:26 -03; Group 1; vote-79787c6c8b-98grw; 8.57
qua 22 fev 2023 16:58:36 -03; Group 1; vote-79787c6c8b-98grw; 8.83
qua 22 fev 2023 16:58:46 -03; Group 1; vote-79787c6c8b-98grw; 8.67
qua 22 fev 2023 16:58:57 -03; Group 1; vote-79787c6c8b-98grw; 8.74
qua 22 fev 2023 16:59:07 -03; Group 1; vote-79787c6c8b-98grw; 8.64
qua 22 fev 2023 16:59:18 -03; Group 1; vote-79787c6c8b-98grw; 8.83
qua 22 fev 2023 16:59:28 -03; Group 1; vote-79787c6c8b-98grw; 8.87
qua 22 fev 2023 16:59:39 -03; Group 1; vote-79787c6c8b-98grw; 8.72
qua 22 fev 2023 16:59:49 -03; Group 1; vote-79787c6c8b-98grw; 8.97
qua 22 fev 2023 17:00:00 -03; Group 1; vote-79787c6c8b-98grw; 8.70
qua 22 fev 2023 17:00:10 -03; Group 1; vote-79787c6c8b-98grw; 8.92
qua 22 fev 2023 17:00:21 -03; Group 1; vote-79787c6c8b-98grw; 8.56
qua 22 fev 2023 17:00:31 -03; Group 1; vote-79787c6c8b-98grw; 8.77
qua 22 fev 2023 17:00:42 -03; Group 1; vote-79787c6c8b-98grw; 8.84
qua 22 fev 2023 17:00:52 -03; Group 1; vote-79787c6c8b-98grw; 8.74
qua 22 fev 2023 17:01:03 -03; Group 1; vote-79787c6c8b-98grw; 8.87
qua 22 fev 2023 17:01:14 -03; Group 1; vote-79787c6c8b-98grw; 8.87
qua 22 fev 2023 17:01:24 -03; Group 1; vote-79787c6c8b-98grw; 8.96
qua 22 fev 2023 17:01:35 -03; Group 1; vote-79787c6c8b-98grw; 8.80
qua 22 fev 2023 17:01:45 -03; Group 1; vote-79787c6c8b-98grw; 8.73
qua 22 fev 2023 17:01:56 -03; Group 1; vote-79787c6c8b-98grw; 8.81
qua 22 fev 2023 17:02:06 -03; Group 1; vote-79787c6c8b-98grw; 8.60
