Data; Group; Nome_POD; IPERF
qua 22 fev 2023 17:02:17 -03; Group 1; worker-78b9ff59fc-hffr7; 010.08
qua 22 fev 2023 17:02:27 -03; Group 1; worker-78b9ff59fc-hffr7; 010.08
qua 22 fev 2023 17:02:38 -03; Group 1; worker-78b9ff59fc-hffr7; 010.09
qua 22 fev 2023 17:02:48 -03; Group 1; worker-78b9ff59fc-hffr7; 010.08
qua 22 fev 2023 17:02:59 -03; Group 1; worker-78b9ff59fc-hffr7; 010.08
qua 22 fev 2023 17:03:09 -03; Group 1; worker-78b9ff59fc-hffr7; 010.08
qua 22 fev 2023 17:03:20 -03; Group 1; worker-78b9ff59fc-hffr7; 010.08
qua 22 fev 2023 17:03:30 -03; Group 1; worker-78b9ff59fc-hffr7; 010.08
qua 22 fev 2023 17:03:41 -03; Group 1; worker-78b9ff59fc-hffr7; 010.08
qua 22 fev 2023 17:03:51 -03; Group 1; worker-78b9ff59fc-hffr7; 010.08
qua 22 fev 2023 17:04:02 -03; Group 1; worker-78b9ff59fc-hffr7; 010.08
qua 22 fev 2023 17:04:12 -03; Group 1; worker-78b9ff59fc-hffr7; 010.08
qua 22 fev 2023 17:04:23 -03; Group 1; worker-78b9ff59fc-hffr7; 010.09
qua 22 fev 2023 17:04:33 -03; Group 1; worker-78b9ff59fc-hffr7; 010.09
qua 22 fev 2023 17:04:44 -03; Group 1; worker-78b9ff59fc-hffr7; 010.08
qua 22 fev 2023 17:04:54 -03; Group 1; worker-78b9ff59fc-hffr7; 010.08
qua 22 fev 2023 17:05:05 -03; Group 1; worker-78b9ff59fc-hffr7; 010.08
qua 22 fev 2023 17:05:15 -03; Group 1; worker-78b9ff59fc-hffr7; 010.08
qua 22 fev 2023 17:05:26 -03; Group 1; worker-78b9ff59fc-hffr7; 010.09
qua 22 fev 2023 17:05:36 -03; Group 1; worker-78b9ff59fc-hffr7; 010.08
qua 22 fev 2023 17:05:47 -03; Group 1; worker-78b9ff59fc-hffr7; 010.08
qua 22 fev 2023 17:05:57 -03; Group 1; worker-78b9ff59fc-hffr7; 010.08
qua 22 fev 2023 17:06:08 -03; Group 1; worker-78b9ff59fc-hffr7; 010.08
qua 22 fev 2023 17:06:18 -03; Group 1; worker-78b9ff59fc-hffr7; 010.08
qua 22 fev 2023 17:06:28 -03; Group 1; worker-78b9ff59fc-hffr7; 010.09
qua 22 fev 2023 17:06:39 -03; Group 1; worker-78b9ff59fc-hffr7; 010.08
qua 22 fev 2023 17:06:50 -03; Group 1; worker-78b9ff59fc-hffr7; 010.08
qua 22 fev 2023 17:07:00 -03; Group 1; worker-78b9ff59fc-hffr7; 010.09
qua 22 fev 2023 17:07:11 -03; Group 1; worker-78b9ff59fc-hffr7; 010.08
qua 22 fev 2023 17:07:21 -03; Group 1; worker-78b9ff59fc-hffr7; 010.08
