Data; Group; Nome_POD; IPERF
qua 22 fev 2023 16:41:16 -03; Group 1; db-684b9b49fd-xm5v9; 010.09
qua 22 fev 2023 16:41:27 -03; Group 1; db-684b9b49fd-xm5v9; 010.08
qua 22 fev 2023 16:41:37 -03; Group 1; db-684b9b49fd-xm5v9; 010.08
qua 22 fev 2023 16:41:48 -03; Group 1; db-684b9b49fd-xm5v9; 010.08
qua 22 fev 2023 16:41:58 -03; Group 1; db-684b9b49fd-xm5v9; 010.08
qua 22 fev 2023 16:42:09 -03; Group 1; db-684b9b49fd-xm5v9; 010.08
qua 22 fev 2023 16:42:19 -03; Group 1; db-684b9b49fd-xm5v9; 010.09
qua 22 fev 2023 16:42:30 -03; Group 1; db-684b9b49fd-xm5v9; 010.08
qua 22 fev 2023 16:42:40 -03; Group 1; db-684b9b49fd-xm5v9; 010.08
qua 22 fev 2023 16:42:51 -03; Group 1; db-684b9b49fd-xm5v9; 010.08
qua 22 fev 2023 16:43:01 -03; Group 1; db-684b9b49fd-xm5v9; 010.09
qua 22 fev 2023 16:43:12 -03; Group 1; db-684b9b49fd-xm5v9; 010.08
qua 22 fev 2023 16:43:22 -03; Group 1; db-684b9b49fd-xm5v9; 010.08
qua 22 fev 2023 16:43:32 -03; Group 1; db-684b9b49fd-xm5v9; 010.08
qua 22 fev 2023 16:43:43 -03; Group 1; db-684b9b49fd-xm5v9; 010.08
qua 22 fev 2023 16:43:54 -03; Group 1; db-684b9b49fd-xm5v9; 010.08
qua 22 fev 2023 16:44:04 -03; Group 1; db-684b9b49fd-xm5v9; 010.08
qua 22 fev 2023 16:44:15 -03; Group 1; db-684b9b49fd-xm5v9; 010.08
qua 22 fev 2023 16:44:25 -03; Group 1; db-684b9b49fd-xm5v9; 010.08
qua 22 fev 2023 16:44:36 -03; Group 1; db-684b9b49fd-xm5v9; 010.09
qua 22 fev 2023 16:44:46 -03; Group 1; db-684b9b49fd-xm5v9; 010.09
qua 22 fev 2023 16:44:57 -03; Group 1; db-684b9b49fd-xm5v9; 010.08
qua 22 fev 2023 16:45:07 -03; Group 1; db-684b9b49fd-xm5v9; 010.09
qua 22 fev 2023 16:45:18 -03; Group 1; db-684b9b49fd-xm5v9; 010.08
qua 22 fev 2023 16:45:28 -03; Group 1; db-684b9b49fd-xm5v9; 010.09
qua 22 fev 2023 16:45:39 -03; Group 1; db-684b9b49fd-xm5v9; 010.08
qua 22 fev 2023 16:45:49 -03; Group 1; db-684b9b49fd-xm5v9; 010.08
qua 22 fev 2023 16:46:00 -03; Group 1; db-684b9b49fd-xm5v9; 010.08
qua 22 fev 2023 16:46:10 -03; Group 1; db-684b9b49fd-xm5v9; 010.08
qua 22 fev 2023 16:46:21 -03; Group 1; db-684b9b49fd-xm5v9; 010.08
