Group,PING
Group 1,7.01677453288
Group 1,7.01677453295
Group 1,48.01677453303
Group 1,7.01677453310
Group 1,7.01677453317
Group 1,7.01677453324
Group 1,8.01677453332
Group 1,7.01677453339
Group 1,7.01677453346
Group 1,7.01677453353
Group 1,47.01677453360
Group 1,8.01677453368
Group 1,7.01677453375
Group 1,7.01677453382
Group 1,7.01677453389
Group 1,8.01677453397
Group 1,7.01677453404
Group 1,7.01677453411
Group 1,7.01677453418
Group 1,48.01677453426
Group 1,7.01677453433
Group 1,7.01677453440
Group 1,7.01677453447
Group 1,8.01677453455
Group 1,7.01677453462
Group 1,7.01677453469
Group 1,7.01677453476
Group 1,48.01677453484
Group 1,7.01677453491
Group 1,7.01677453498
