Data; Group; Nome_POD; IPERF
qua 01 mar 2023 13:47:52 -03; Group 1; result-77f68799c4-bk5gj; 010.08
qua 01 mar 2023 13:48:02 -03; Group 1; result-77f68799c4-bk5gj; 010.08
qua 01 mar 2023 13:48:13 -03; Group 1; result-77f68799c4-bk5gj; 010.08
qua 01 mar 2023 13:48:23 -03; Group 1; result-77f68799c4-bk5gj; 010.08
qua 01 mar 2023 13:48:33 -03; Group 1; result-77f68799c4-bk5gj; 010.09
qua 01 mar 2023 13:48:44 -03; Group 1; result-77f68799c4-bk5gj; 010.08
qua 01 mar 2023 13:48:54 -03; Group 1; result-77f68799c4-bk5gj; 010.08
qua 01 mar 2023 13:49:05 -03; Group 1; result-77f68799c4-bk5gj; 010.08
qua 01 mar 2023 13:49:15 -03; Group 1; result-77f68799c4-bk5gj; 010.08
qua 01 mar 2023 13:49:26 -03; Group 1; result-77f68799c4-bk5gj; 010.08
qua 01 mar 2023 13:49:36 -03; Group 1; result-77f68799c4-bk5gj; 010.08
qua 01 mar 2023 13:49:47 -03; Group 1; result-77f68799c4-bk5gj; 010.08
qua 01 mar 2023 13:49:57 -03; Group 1; result-77f68799c4-bk5gj; 010.08
qua 01 mar 2023 13:50:08 -03; Group 1; result-77f68799c4-bk5gj; 010.08
qua 01 mar 2023 13:50:18 -03; Group 1; result-77f68799c4-bk5gj; 010.08
qua 01 mar 2023 13:50:29 -03; Group 1; result-77f68799c4-bk5gj; 010.08
qua 01 mar 2023 13:50:39 -03; Group 1; result-77f68799c4-bk5gj; 010.08
qua 01 mar 2023 13:50:50 -03; Group 1; result-77f68799c4-bk5gj; 010.08
qua 01 mar 2023 13:51:00 -03; Group 1; result-77f68799c4-bk5gj; 010.08
qua 01 mar 2023 13:51:11 -03; Group 1; result-77f68799c4-bk5gj; 010.08
qua 01 mar 2023 13:51:21 -03; Group 1; result-77f68799c4-bk5gj; 010.08
qua 01 mar 2023 13:51:32 -03; Group 1; result-77f68799c4-bk5gj; 010.08
qua 01 mar 2023 13:51:42 -03; Group 1; result-77f68799c4-bk5gj; 010.08
qua 01 mar 2023 13:51:53 -03; Group 1; result-77f68799c4-bk5gj; 010.08
qua 01 mar 2023 13:52:03 -03; Group 1; result-77f68799c4-bk5gj; 010.08
qua 01 mar 2023 13:52:14 -03; Group 1; result-77f68799c4-bk5gj; 010.08
qua 01 mar 2023 13:52:24 -03; Group 1; result-77f68799c4-bk5gj; 010.08
qua 01 mar 2023 13:52:35 -03; Group 1; result-77f68799c4-bk5gj; 010.08
qua 01 mar 2023 13:52:45 -03; Group 1; result-77f68799c4-bk5gj; 010.09
qua 01 mar 2023 13:52:56 -03; Group 1; result-77f68799c4-bk5gj; 010.08
