Data; Group; Nome_POD; IPERF
qua 01 mar 2023 13:58:21 -03; Group 1; worker-78b9ff59fc-4m8qq; 010.08
qua 01 mar 2023 13:58:31 -03; Group 1; worker-78b9ff59fc-4m8qq; 010.09
qua 01 mar 2023 13:58:42 -03; Group 1; worker-78b9ff59fc-4m8qq; 010.08
qua 01 mar 2023 13:58:52 -03; Group 1; worker-78b9ff59fc-4m8qq; 010.08
qua 01 mar 2023 13:59:03 -03; Group 1; worker-78b9ff59fc-4m8qq; 010.09
qua 01 mar 2023 13:59:13 -03; Group 1; worker-78b9ff59fc-4m8qq; 010.08
qua 01 mar 2023 13:59:24 -03; Group 1; worker-78b9ff59fc-4m8qq; 010.08
qua 01 mar 2023 13:59:34 -03; Group 1; worker-78b9ff59fc-4m8qq; 010.08
qua 01 mar 2023 13:59:44 -03; Group 1; worker-78b9ff59fc-4m8qq; 010.08
qua 01 mar 2023 13:59:55 -03; Group 1; worker-78b9ff59fc-4m8qq; 010.09
qua 01 mar 2023 14:00:05 -03; Group 1; worker-78b9ff59fc-4m8qq; 010.08
qua 01 mar 2023 14:00:16 -03; Group 1; worker-78b9ff59fc-4m8qq; 010.09
qua 01 mar 2023 14:00:26 -03; Group 1; worker-78b9ff59fc-4m8qq; 010.08
qua 01 mar 2023 14:00:37 -03; Group 1; worker-78b9ff59fc-4m8qq; 010.09
qua 01 mar 2023 14:00:47 -03; Group 1; worker-78b9ff59fc-4m8qq; 010.09
qua 01 mar 2023 14:00:58 -03; Group 1; worker-78b9ff59fc-4m8qq; 010.09
qua 01 mar 2023 14:01:08 -03; Group 1; worker-78b9ff59fc-4m8qq; 010.08
qua 01 mar 2023 14:01:19 -03; Group 1; worker-78b9ff59fc-4m8qq; 010.08
qua 01 mar 2023 14:01:29 -03; Group 1; worker-78b9ff59fc-4m8qq; 010.08
qua 01 mar 2023 14:01:40 -03; Group 1; worker-78b9ff59fc-4m8qq; 010.08
qua 01 mar 2023 14:01:50 -03; Group 1; worker-78b9ff59fc-4m8qq; 010.08
qua 01 mar 2023 14:02:01 -03; Group 1; worker-78b9ff59fc-4m8qq; 010.10
qua 01 mar 2023 14:02:11 -03; Group 1; worker-78b9ff59fc-4m8qq; 010.08
qua 01 mar 2023 14:02:22 -03; Group 1; worker-78b9ff59fc-4m8qq; 010.08
qua 01 mar 2023 14:02:32 -03; Group 1; worker-78b9ff59fc-4m8qq; 010.08
qua 01 mar 2023 14:02:43 -03; Group 1; worker-78b9ff59fc-4m8qq; 010.08
qua 01 mar 2023 14:02:53 -03; Group 1; worker-78b9ff59fc-4m8qq; 010.09
qua 01 mar 2023 14:03:04 -03; Group 1; worker-78b9ff59fc-4m8qq; 010.08
qua 01 mar 2023 14:03:14 -03; Group 1; worker-78b9ff59fc-4m8qq; 010.08
qua 01 mar 2023 14:03:25 -03; Group 1; worker-78b9ff59fc-4m8qq; 010.09
