Data; Group; Nome_POD; APT
ter 28 fev 2023 18:34:49 -03; Group 1; worker-78b9ff59fc-xxv5d; 01.602
ter 28 fev 2023 18:34:51 -03; Group 1; worker-78b9ff59fc-xxv5d; 01.569
ter 28 fev 2023 18:34:53 -03; Group 1; worker-78b9ff59fc-xxv5d; 01.578
ter 28 fev 2023 18:34:55 -03; Group 1; worker-78b9ff59fc-xxv5d; 01.538
ter 28 fev 2023 18:34:57 -03; Group 1; worker-78b9ff59fc-xxv5d; 01.607
ter 28 fev 2023 18:34:59 -03; Group 1; worker-78b9ff59fc-xxv5d; 01.498
ter 28 fev 2023 18:35:01 -03; Group 1; worker-78b9ff59fc-xxv5d; 01.563
ter 28 fev 2023 18:35:03 -03; Group 1; worker-78b9ff59fc-xxv5d; 01.559
ter 28 fev 2023 18:35:04 -03; Group 1; worker-78b9ff59fc-xxv5d; 01.557
ter 28 fev 2023 18:35:07 -03; Group 1; worker-78b9ff59fc-xxv5d; 01.684
ter 28 fev 2023 18:35:09 -03; Group 1; worker-78b9ff59fc-xxv5d; 01.540
ter 28 fev 2023 18:35:11 -03; Group 1; worker-78b9ff59fc-xxv5d; 01.580
ter 28 fev 2023 18:35:13 -03; Group 1; worker-78b9ff59fc-xxv5d; 01.545
ter 28 fev 2023 18:35:14 -03; Group 1; worker-78b9ff59fc-xxv5d; 01.583
ter 28 fev 2023 18:35:17 -03; Group 1; worker-78b9ff59fc-xxv5d; 01.594
ter 28 fev 2023 18:35:19 -03; Group 1; worker-78b9ff59fc-xxv5d; 01.574
ter 28 fev 2023 18:35:21 -03; Group 1; worker-78b9ff59fc-xxv5d; 01.633
ter 28 fev 2023 18:35:23 -03; Group 1; worker-78b9ff59fc-xxv5d; 01.637
ter 28 fev 2023 18:35:25 -03; Group 1; worker-78b9ff59fc-xxv5d; 01.646
ter 28 fev 2023 18:35:27 -03; Group 1; worker-78b9ff59fc-xxv5d; 01.610
ter 28 fev 2023 18:35:29 -03; Group 1; worker-78b9ff59fc-xxv5d; 01.561
ter 28 fev 2023 18:35:31 -03; Group 1; worker-78b9ff59fc-xxv5d; 01.505
ter 28 fev 2023 18:35:33 -03; Group 1; worker-78b9ff59fc-xxv5d; 01.566
ter 28 fev 2023 18:35:35 -03; Group 1; worker-78b9ff59fc-xxv5d; 01.704
ter 28 fev 2023 18:35:37 -03; Group 1; worker-78b9ff59fc-xxv5d; 01.591
ter 28 fev 2023 18:35:39 -03; Group 1; worker-78b9ff59fc-xxv5d; 01.589
ter 28 fev 2023 18:35:41 -03; Group 1; worker-78b9ff59fc-xxv5d; 01.535
ter 28 fev 2023 18:35:43 -03; Group 1; worker-78b9ff59fc-xxv5d; 01.554
ter 28 fev 2023 18:35:45 -03; Group 1; worker-78b9ff59fc-xxv5d; 01.591
ter 28 fev 2023 18:35:47 -03; Group 1; worker-78b9ff59fc-xxv5d; 01.693
