Data; Group; Nome_POD; APT
ter 28 fev 2023 18:33:24 -03; Group 1; result-77f68799c4-4gzjs; 01.652
ter 28 fev 2023 18:33:26 -03; Group 1; result-77f68799c4-4gzjs; 01.952
ter 28 fev 2023 18:33:28 -03; Group 1; result-77f68799c4-4gzjs; 01.512
ter 28 fev 2023 18:33:30 -03; Group 1; result-77f68799c4-4gzjs; 01.508
ter 28 fev 2023 18:33:32 -03; Group 1; result-77f68799c4-4gzjs; 01.537
ter 28 fev 2023 18:33:34 -03; Group 1; result-77f68799c4-4gzjs; 01.557
ter 28 fev 2023 18:33:36 -03; Group 1; result-77f68799c4-4gzjs; 01.744
ter 28 fev 2023 18:33:38 -03; Group 1; result-77f68799c4-4gzjs; 01.560
ter 28 fev 2023 18:33:40 -03; Group 1; result-77f68799c4-4gzjs; 01.575
ter 28 fev 2023 18:33:42 -03; Group 1; result-77f68799c4-4gzjs; 01.541
ter 28 fev 2023 18:33:44 -03; Group 1; result-77f68799c4-4gzjs; 01.633
ter 28 fev 2023 18:33:46 -03; Group 1; result-77f68799c4-4gzjs; 01.706
ter 28 fev 2023 18:33:48 -03; Group 1; result-77f68799c4-4gzjs; 01.592
ter 28 fev 2023 18:33:50 -03; Group 1; result-77f68799c4-4gzjs; 01.474
ter 28 fev 2023 18:33:52 -03; Group 1; result-77f68799c4-4gzjs; 01.564
ter 28 fev 2023 18:33:54 -03; Group 1; result-77f68799c4-4gzjs; 01.584
ter 28 fev 2023 18:33:56 -03; Group 1; result-77f68799c4-4gzjs; 01.783
ter 28 fev 2023 18:33:58 -03; Group 1; result-77f68799c4-4gzjs; 01.449
ter 28 fev 2023 18:34:00 -03; Group 1; result-77f68799c4-4gzjs; 01.521
ter 28 fev 2023 18:34:01 -03; Group 1; result-77f68799c4-4gzjs; 01.503
ter 28 fev 2023 18:34:03 -03; Group 1; result-77f68799c4-4gzjs; 01.571
ter 28 fev 2023 18:34:06 -03; Group 1; result-77f68799c4-4gzjs; 01.698
ter 28 fev 2023 18:34:08 -03; Group 1; result-77f68799c4-4gzjs; 01.569
ter 28 fev 2023 18:34:09 -03; Group 1; result-77f68799c4-4gzjs; 01.517
ter 28 fev 2023 18:34:11 -03; Group 1; result-77f68799c4-4gzjs; 01.501
ter 28 fev 2023 18:34:13 -03; Group 1; result-77f68799c4-4gzjs; 01.562
ter 28 fev 2023 18:34:16 -03; Group 1; result-77f68799c4-4gzjs; 01.797
ter 28 fev 2023 18:34:18 -03; Group 1; result-77f68799c4-4gzjs; 01.596
ter 28 fev 2023 18:34:19 -03; Group 1; result-77f68799c4-4gzjs; 01.485
ter 28 fev 2023 18:34:21 -03; Group 1; result-77f68799c4-4gzjs; 01.533
