Data; Group; Nome_POD; APT
ter 28 fev 2023 18:34:23 -03; Group 1; vote-79787c6c8b-kw5cn; 0.78
ter 28 fev 2023 18:34:23 -03; Group 1; vote-79787c6c8b-kw5cn; 0.39
ter 28 fev 2023 18:34:24 -03; Group 1; vote-79787c6c8b-kw5cn; 0.38
ter 28 fev 2023 18:34:25 -03; Group 1; vote-79787c6c8b-kw5cn; 0.52
ter 28 fev 2023 18:34:26 -03; Group 1; vote-79787c6c8b-kw5cn; 0.37
ter 28 fev 2023 18:34:27 -03; Group 1; vote-79787c6c8b-kw5cn; 0.36
ter 28 fev 2023 18:34:27 -03; Group 1; vote-79787c6c8b-kw5cn; 0.36
ter 28 fev 2023 18:34:28 -03; Group 1; vote-79787c6c8b-kw5cn; 0.37
ter 28 fev 2023 18:34:29 -03; Group 1; vote-79787c6c8b-kw5cn; 0.38
ter 28 fev 2023 18:34:30 -03; Group 1; vote-79787c6c8b-kw5cn; 0.37
ter 28 fev 2023 18:34:31 -03; Group 1; vote-79787c6c8b-kw5cn; 0.38
ter 28 fev 2023 18:34:31 -03; Group 1; vote-79787c6c8b-kw5cn; 0.38
ter 28 fev 2023 18:34:32 -03; Group 1; vote-79787c6c8b-kw5cn; 0.38
ter 28 fev 2023 18:34:33 -03; Group 1; vote-79787c6c8b-kw5cn; 0.76
ter 28 fev 2023 18:34:34 -03; Group 1; vote-79787c6c8b-kw5cn; 0.36
ter 28 fev 2023 18:34:35 -03; Group 1; vote-79787c6c8b-kw5cn; 0.43
ter 28 fev 2023 18:34:36 -03; Group 1; vote-79787c6c8b-kw5cn; 0.38
ter 28 fev 2023 18:34:37 -03; Group 1; vote-79787c6c8b-kw5cn; 0.38
ter 28 fev 2023 18:34:37 -03; Group 1; vote-79787c6c8b-kw5cn; 0.38
ter 28 fev 2023 18:34:38 -03; Group 1; vote-79787c6c8b-kw5cn; 0.38
ter 28 fev 2023 18:34:39 -03; Group 1; vote-79787c6c8b-kw5cn; 0.37
ter 28 fev 2023 18:34:40 -03; Group 1; vote-79787c6c8b-kw5cn; 0.37
ter 28 fev 2023 18:34:40 -03; Group 1; vote-79787c6c8b-kw5cn; 0.36
ter 28 fev 2023 18:34:41 -03; Group 1; vote-79787c6c8b-kw5cn; 0.43
ter 28 fev 2023 18:34:42 -03; Group 1; vote-79787c6c8b-kw5cn; 0.38
ter 28 fev 2023 18:34:43 -03; Group 1; vote-79787c6c8b-kw5cn; 0.36
ter 28 fev 2023 18:34:44 -03; Group 1; vote-79787c6c8b-kw5cn; 0.77
ter 28 fev 2023 18:34:45 -03; Group 1; vote-79787c6c8b-kw5cn; 0.67
ter 28 fev 2023 18:34:46 -03; Group 1; vote-79787c6c8b-kw5cn; 0.36
ter 28 fev 2023 18:34:47 -03; Group 1; vote-79787c6c8b-kw5cn; 0.38
