Data; Group; Nome_POD; IPERF
sáb 25 fev 2023 21:16:06 -03; Group 1; db-684b9b49fd-m6zb8; 010.09
sáb 25 fev 2023 21:16:17 -03; Group 1; db-684b9b49fd-m6zb8; 010.08
sáb 25 fev 2023 21:16:27 -03; Group 1; db-684b9b49fd-m6zb8; 010.09
sáb 25 fev 2023 21:16:38 -03; Group 1; db-684b9b49fd-m6zb8; 010.09
sáb 25 fev 2023 21:16:48 -03; Group 1; db-684b9b49fd-m6zb8; 010.09
sáb 25 fev 2023 21:16:59 -03; Group 1; db-684b9b49fd-m6zb8; 010.08
sáb 25 fev 2023 21:17:09 -03; Group 1; db-684b9b49fd-m6zb8; 010.08
sáb 25 fev 2023 21:17:20 -03; Group 1; db-684b9b49fd-m6zb8; 010.08
sáb 25 fev 2023 21:17:30 -03; Group 1; db-684b9b49fd-m6zb8; 010.08
sáb 25 fev 2023 21:17:41 -03; Group 1; db-684b9b49fd-m6zb8; 010.08
sáb 25 fev 2023 21:17:51 -03; Group 1; db-684b9b49fd-m6zb8; 010.08
sáb 25 fev 2023 21:18:02 -03; Group 1; db-684b9b49fd-m6zb8; 010.08
sáb 25 fev 2023 21:18:12 -03; Group 1; db-684b9b49fd-m6zb8; 010.08
sáb 25 fev 2023 21:18:23 -03; Group 1; db-684b9b49fd-m6zb8; 010.08
sáb 25 fev 2023 21:18:33 -03; Group 1; db-684b9b49fd-m6zb8; 010.09
sáb 25 fev 2023 21:18:44 -03; Group 1; db-684b9b49fd-m6zb8; 010.08
sáb 25 fev 2023 21:18:54 -03; Group 1; db-684b9b49fd-m6zb8; 010.08
sáb 25 fev 2023 21:19:05 -03; Group 1; db-684b9b49fd-m6zb8; 010.08
sáb 25 fev 2023 21:19:15 -03; Group 1; db-684b9b49fd-m6zb8; 010.09
sáb 25 fev 2023 21:19:26 -03; Group 1; db-684b9b49fd-m6zb8; 010.08
sáb 25 fev 2023 21:19:36 -03; Group 1; db-684b9b49fd-m6zb8; 010.08
sáb 25 fev 2023 21:19:47 -03; Group 1; db-684b9b49fd-m6zb8; 010.08
sáb 25 fev 2023 21:19:57 -03; Group 1; db-684b9b49fd-m6zb8; 010.09
sáb 25 fev 2023 21:20:08 -03; Group 1; db-684b9b49fd-m6zb8; 010.08
sáb 25 fev 2023 21:20:18 -03; Group 1; db-684b9b49fd-m6zb8; 010.09
sáb 25 fev 2023 21:20:29 -03; Group 1; db-684b9b49fd-m6zb8; 010.08
sáb 25 fev 2023 21:20:39 -03; Group 1; db-684b9b49fd-m6zb8; 010.08
sáb 25 fev 2023 21:20:50 -03; Group 1; db-684b9b49fd-m6zb8; 010.08
sáb 25 fev 2023 21:21:00 -03; Group 1; db-684b9b49fd-m6zb8; 010.08
sáb 25 fev 2023 21:21:11 -03; Group 1; db-684b9b49fd-m6zb8; 010.08
