Data; Group; Nome_POD; IPERF
sáb 25 fev 2023 21:21:21 -03; Group 1; redis-67db9bd79b-dxqz2; 8.85
sáb 25 fev 2023 21:21:31 -03; Group 1; redis-67db9bd79b-dxqz2; 8.67
sáb 25 fev 2023 21:21:42 -03; Group 1; redis-67db9bd79b-dxqz2; 9.23
sáb 25 fev 2023 21:21:52 -03; Group 1; redis-67db9bd79b-dxqz2; 9.09
sáb 25 fev 2023 21:22:03 -03; Group 1; redis-67db9bd79b-dxqz2; 9.12
sáb 25 fev 2023 21:22:13 -03; Group 1; redis-67db9bd79b-dxqz2; 9.12
sáb 25 fev 2023 21:22:24 -03; Group 1; redis-67db9bd79b-dxqz2; 9.13
sáb 25 fev 2023 21:22:34 -03; Group 1; redis-67db9bd79b-dxqz2; 8.92
sáb 25 fev 2023 21:22:45 -03; Group 1; redis-67db9bd79b-dxqz2; 8.92
sáb 25 fev 2023 21:22:55 -03; Group 1; redis-67db9bd79b-dxqz2; 8.85
sáb 25 fev 2023 21:23:06 -03; Group 1; redis-67db9bd79b-dxqz2; 9.04
sáb 25 fev 2023 21:23:16 -03; Group 1; redis-67db9bd79b-dxqz2; 8.92
sáb 25 fev 2023 21:23:27 -03; Group 1; redis-67db9bd79b-dxqz2; 9.05
sáb 25 fev 2023 21:23:37 -03; Group 1; redis-67db9bd79b-dxqz2; 8.78
sáb 25 fev 2023 21:23:48 -03; Group 1; redis-67db9bd79b-dxqz2; 9.15
sáb 25 fev 2023 21:23:58 -03; Group 1; redis-67db9bd79b-dxqz2; 8.97
sáb 25 fev 2023 21:24:09 -03; Group 1; redis-67db9bd79b-dxqz2; 9.17
sáb 25 fev 2023 21:24:19 -03; Group 1; redis-67db9bd79b-dxqz2; 8.99
sáb 25 fev 2023 21:24:30 -03; Group 1; redis-67db9bd79b-dxqz2; 8.95
sáb 25 fev 2023 21:24:40 -03; Group 1; redis-67db9bd79b-dxqz2; 8.96
sáb 25 fev 2023 21:24:51 -03; Group 1; redis-67db9bd79b-dxqz2; 8.93
sáb 25 fev 2023 21:25:01 -03; Group 1; redis-67db9bd79b-dxqz2; 9.00
sáb 25 fev 2023 21:25:12 -03; Group 1; redis-67db9bd79b-dxqz2; 8.57
sáb 25 fev 2023 21:25:22 -03; Group 1; redis-67db9bd79b-dxqz2; 9.05
sáb 25 fev 2023 21:25:33 -03; Group 1; redis-67db9bd79b-dxqz2; 9.14
sáb 25 fev 2023 21:25:43 -03; Group 1; redis-67db9bd79b-dxqz2; 8.73
sáb 25 fev 2023 21:25:54 -03; Group 1; redis-67db9bd79b-dxqz2; 9.05
sáb 25 fev 2023 21:26:04 -03; Group 1; redis-67db9bd79b-dxqz2; 9.04
sáb 25 fev 2023 21:26:15 -03; Group 1; redis-67db9bd79b-dxqz2; 8.79
sáb 25 fev 2023 21:26:25 -03; Group 1; redis-67db9bd79b-dxqz2; 8.77
