Data; Group; Nome_POD; IPERF
sáb 25 fev 2023 21:26:35 -03; Group 1; result-77f68799c4-6z8xk; 010.08
sáb 25 fev 2023 21:26:46 -03; Group 1; result-77f68799c4-6z8xk; 010.08
sáb 25 fev 2023 21:26:56 -03; Group 1; result-77f68799c4-6z8xk; 010.09
sáb 25 fev 2023 21:27:07 -03; Group 1; result-77f68799c4-6z8xk; 010.09
sáb 25 fev 2023 21:27:17 -03; Group 1; result-77f68799c4-6z8xk; 010.08
sáb 25 fev 2023 21:27:28 -03; Group 1; result-77f68799c4-6z8xk; 010.08
sáb 25 fev 2023 21:27:38 -03; Group 1; result-77f68799c4-6z8xk; 010.08
sáb 25 fev 2023 21:27:49 -03; Group 1; result-77f68799c4-6z8xk; 010.08
sáb 25 fev 2023 21:27:59 -03; Group 1; result-77f68799c4-6z8xk; 010.08
sáb 25 fev 2023 21:28:10 -03; Group 1; result-77f68799c4-6z8xk; 010.08
sáb 25 fev 2023 21:28:20 -03; Group 1; result-77f68799c4-6z8xk; 010.08
sáb 25 fev 2023 21:28:31 -03; Group 1; result-77f68799c4-6z8xk; 010.09
sáb 25 fev 2023 21:28:41 -03; Group 1; result-77f68799c4-6z8xk; 010.09
sáb 25 fev 2023 21:28:52 -03; Group 1; result-77f68799c4-6z8xk; 010.08
sáb 25 fev 2023 21:29:02 -03; Group 1; result-77f68799c4-6z8xk; 010.08
sáb 25 fev 2023 21:29:13 -03; Group 1; result-77f68799c4-6z8xk; 010.09
sáb 25 fev 2023 21:29:23 -03; Group 1; result-77f68799c4-6z8xk; 010.08
sáb 25 fev 2023 21:29:34 -03; Group 1; result-77f68799c4-6z8xk; 010.09
sáb 25 fev 2023 21:29:44 -03; Group 1; result-77f68799c4-6z8xk; 010.08
sáb 25 fev 2023 21:29:55 -03; Group 1; result-77f68799c4-6z8xk; 010.08
sáb 25 fev 2023 21:30:05 -03; Group 1; result-77f68799c4-6z8xk; 010.08
sáb 25 fev 2023 21:30:16 -03; Group 1; result-77f68799c4-6z8xk; 010.09
sáb 25 fev 2023 21:30:26 -03; Group 1; result-77f68799c4-6z8xk; 010.08
sáb 25 fev 2023 21:30:37 -03; Group 1; result-77f68799c4-6z8xk; 010.08
sáb 25 fev 2023 21:30:47 -03; Group 1; result-77f68799c4-6z8xk; 010.09
sáb 25 fev 2023 21:30:58 -03; Group 1; result-77f68799c4-6z8xk; 010.08
sáb 25 fev 2023 21:31:08 -03; Group 1; result-77f68799c4-6z8xk; 010.08
sáb 25 fev 2023 21:31:19 -03; Group 1; result-77f68799c4-6z8xk; 010.09
sáb 25 fev 2023 21:31:29 -03; Group 1; result-77f68799c4-6z8xk; 010.08
sáb 25 fev 2023 21:31:40 -03; Group 1; result-77f68799c4-6z8xk; 010.08
