Data; Group; Nome_POD; APT
seg 27 fev 2023 08:27:11 -03; Group 2; worker-78b9ff59fc-7gcc6; 01.720
seg 27 fev 2023 08:27:13 -03; Group 2; worker-78b9ff59fc-7gcc6; 01.594
seg 27 fev 2023 08:27:15 -03; Group 2; worker-78b9ff59fc-7gcc6; 01.587
seg 27 fev 2023 08:27:17 -03; Group 2; worker-78b9ff59fc-7gcc6; 01.545
seg 27 fev 2023 08:27:19 -03; Group 2; worker-78b9ff59fc-7gcc6; 01.555
seg 27 fev 2023 08:27:21 -03; Group 2; worker-78b9ff59fc-7gcc6; 01.887
seg 27 fev 2023 08:27:23 -03; Group 2; worker-78b9ff59fc-7gcc6; 01.526
seg 27 fev 2023 08:27:25 -03; Group 2; worker-78b9ff59fc-7gcc6; 01.568
seg 27 fev 2023 08:27:27 -03; Group 2; worker-78b9ff59fc-7gcc6; 01.570
seg 27 fev 2023 08:27:29 -03; Group 2; worker-78b9ff59fc-7gcc6; 01.551
seg 27 fev 2023 08:27:31 -03; Group 2; worker-78b9ff59fc-7gcc6; 01.756
seg 27 fev 2023 08:27:33 -03; Group 2; worker-78b9ff59fc-7gcc6; 01.513
seg 27 fev 2023 08:27:35 -03; Group 2; worker-78b9ff59fc-7gcc6; 01.520
seg 27 fev 2023 08:27:37 -03; Group 2; worker-78b9ff59fc-7gcc6; 01.507
seg 27 fev 2023 08:27:39 -03; Group 2; worker-78b9ff59fc-7gcc6; 01.577
seg 27 fev 2023 08:27:41 -03; Group 2; worker-78b9ff59fc-7gcc6; 01.900
seg 27 fev 2023 08:27:43 -03; Group 2; worker-78b9ff59fc-7gcc6; 01.575
seg 27 fev 2023 08:27:45 -03; Group 2; worker-78b9ff59fc-7gcc6; 01.528
seg 27 fev 2023 08:27:47 -03; Group 2; worker-78b9ff59fc-7gcc6; 01.515
seg 27 fev 2023 08:27:49 -03; Group 2; worker-78b9ff59fc-7gcc6; 01.588
seg 27 fev 2023 08:27:52 -03; Group 2; worker-78b9ff59fc-7gcc6; 01.796
seg 27 fev 2023 08:27:54 -03; Group 2; worker-78b9ff59fc-7gcc6; 01.533
seg 27 fev 2023 08:27:56 -03; Group 2; worker-78b9ff59fc-7gcc6; 01.568
seg 27 fev 2023 08:27:57 -03; Group 2; worker-78b9ff59fc-7gcc6; 01.572
seg 27 fev 2023 08:27:59 -03; Group 2; worker-78b9ff59fc-7gcc6; 01.553
seg 27 fev 2023 08:28:02 -03; Group 2; worker-78b9ff59fc-7gcc6; 01.626
seg 27 fev 2023 08:28:04 -03; Group 2; worker-78b9ff59fc-7gcc6; 01.549
seg 27 fev 2023 08:28:05 -03; Group 2; worker-78b9ff59fc-7gcc6; 01.533
seg 27 fev 2023 08:28:07 -03; Group 2; worker-78b9ff59fc-7gcc6; 01.507
seg 27 fev 2023 08:28:09 -03; Group 2; worker-78b9ff59fc-7gcc6; 01.565
