Group,APT
Group 2,01.720
Group 2,01.594
Group 2,01.587
Group 2,01.545
Group 2,01.555
Group 2,01.887
Group 2,01.526
Group 2,01.568
Group 2,01.570
Group 2,01.551
Group 2,01.756
Group 2,01.513
Group 2,01.520
Group 2,01.507
Group 2,01.577
Group 2,01.900
Group 2,01.575
Group 2,01.528
Group 2,01.515
Group 2,01.588
Group 2,01.796
Group 2,01.533
Group 2,01.568
Group 2,01.572
Group 2,01.553
Group 2,01.626
Group 2,01.549
Group 2,01.533
Group 2,01.507
Group 2,01.565
