Group,PING
Group 1,47.01676426165
Group 1,7.01676426172
Group 1,8.01676426180
Group 1,7.01676426187
Group 1,7.01676426194
Group 1,8.01676426202
Group 1,7.01676426209
Group 1,7.01676426216
Group 1,48.01676426224
Group 1,7.01676426231
Group 2,18.01676416051
Group 2,17.01676416068
Group 2,58.01676416086
Group 2,17.01676416103
Group 2,18.01676416121
Group 2,17.01676416138
Group 2,57.01676416155
Group 2,18.01676416173
Group 2,17.01676416190
Group 2,58.01676416208
