Group,PING
Group 1,7.01676426238
Group 1,8.01676426246
Group 1,7.01676426253
Group 1,7.01676426260
Group 1,7.01676426267
Group 1,8.01676426275
Group 1,47.01676426282
Group 1,7.01676426289
Group 1,7.01676426296
Group 1,7.01676426303
Group 2,18.01676416226
Group 2,18.01676416244
Group 2,58.01676416262
Group 2,18.01676416280
Group 2,18.01676416299
Group 2,18.01676416317
Group 2,58.01676416335
Group 2,18.01676416353
Group 2,19.01676416372
Group 2,58.01676416390
