Group,APT
Group 1,3.01677516967
Group 1,2.01677516969
Group 1,2.01677516971
Group 1,2.01677516973
Group 1,2.01677516975
Group 1,2.01677516977
Group 1,2.01677516979
Group 1,2.01677516981
Group 1,2.01677516983
Group 1,2.01677516985
Group 1,2.01677516987
Group 1,2.01677516989
Group 1,2.01677516991
Group 1,2.01677516993
Group 1,2.01677516995
Group 1,2.01677516997
Group 1,2.01677516999
Group 1,2.01677517001
Group 1,2.01677517003
Group 1,2.01677517005
Group 1,2.01677517007
Group 1,2.01677517009
Group 1,2.01677517011
Group 1,2.01677517013
Group 1,2.01677517015
Group 1,2.01677517017
Group 1,2.01677517019
Group 1,42.01677517021
Group 1,2.01677517023
Group 1,2.01677517025
Group 2,201.01677517379
Group 2,242.01677517501
Group 2,202.01677517623
Group 2,201.01677517744
Group 2,202.01677517866
Group 2,202.01677517988
Group 2,201.01677518109
Group 2,202.01677518231
Group 2,202.01677518353
Group 2,202.01677518475
Group 2,201.01677518596
Group 2,202.01677518718
Group 2,201.01677518839
Group 2,202.01677518961
Group 2,202.01677519083
Group 2,202.01677519205
Group 2,201.01677519326
Group 2,202.01677519448
Group 2,201.01677519569
Group 2,202.01677519691
Group 2,202.01677519813
Group 2,202.01677519935
Group 2,201.01677520056
Group 2,202.01677520178
Group 2,202.01677520300
Group 2,201.01677520421
Group 2,202.01677520543
Group 2,201.01677520664
Group 2,202.01677520786
Group 2,4202.01677520908
