Data; Group; Nome_POD; CURL
ter 21 fev 2023 16:33:19 -03; Group 1; result-77f68799c4-6wtfp; 00.329
ter 21 fev 2023 16:33:19 -03; Group 1; result-77f68799c4-6wtfp; 00.322
ter 21 fev 2023 16:33:20 -03; Group 1; result-77f68799c4-6wtfp; 00.284
ter 21 fev 2023 16:33:21 -03; Group 1; result-77f68799c4-6wtfp; 00.294
ter 21 fev 2023 16:33:21 -03; Group 1; result-77f68799c4-6wtfp; 00.289
ter 21 fev 2023 16:33:22 -03; Group 1; result-77f68799c4-6wtfp; 00.333
ter 21 fev 2023 16:33:23 -03; Group 1; result-77f68799c4-6wtfp; 00.309
ter 21 fev 2023 16:33:23 -03; Group 1; result-77f68799c4-6wtfp; 00.287
ter 21 fev 2023 16:33:24 -03; Group 1; result-77f68799c4-6wtfp; 00.298
ter 21 fev 2023 16:33:25 -03; Group 1; result-77f68799c4-6wtfp; 00.306
ter 21 fev 2023 16:33:25 -03; Group 1; result-77f68799c4-6wtfp; 00.284
ter 21 fev 2023 16:33:26 -03; Group 1; result-77f68799c4-6wtfp; 00.303
ter 21 fev 2023 16:33:27 -03; Group 1; result-77f68799c4-6wtfp; 00.295
ter 21 fev 2023 16:33:28 -03; Group 1; result-77f68799c4-6wtfp; 00.322
ter 21 fev 2023 16:33:28 -03; Group 1; result-77f68799c4-6wtfp; 00.284
ter 21 fev 2023 16:33:29 -03; Group 1; result-77f68799c4-6wtfp; 00.311
ter 21 fev 2023 16:33:30 -03; Group 1; result-77f68799c4-6wtfp; 00.315
ter 21 fev 2023 16:33:30 -03; Group 1; result-77f68799c4-6wtfp; 00.304
ter 21 fev 2023 16:33:31 -03; Group 1; result-77f68799c4-6wtfp; 00.305
ter 21 fev 2023 16:33:32 -03; Group 1; result-77f68799c4-6wtfp; 00.314
ter 21 fev 2023 16:33:32 -03; Group 1; result-77f68799c4-6wtfp; 00.313
ter 21 fev 2023 16:33:33 -03; Group 1; result-77f68799c4-6wtfp; 00.283
ter 21 fev 2023 16:33:34 -03; Group 1; result-77f68799c4-6wtfp; 00.320
ter 21 fev 2023 16:33:35 -03; Group 1; result-77f68799c4-6wtfp; 00.291
ter 21 fev 2023 16:33:35 -03; Group 1; result-77f68799c4-6wtfp; 00.356
ter 21 fev 2023 16:33:36 -03; Group 1; result-77f68799c4-6wtfp; 00.292
ter 21 fev 2023 16:33:37 -03; Group 1; result-77f68799c4-6wtfp; 00.281
ter 21 fev 2023 16:33:37 -03; Group 1; result-77f68799c4-6wtfp; 00.310
ter 21 fev 2023 16:33:38 -03; Group 1; result-77f68799c4-6wtfp; 00.306
ter 21 fev 2023 16:33:39 -03; Group 1; result-77f68799c4-6wtfp; 00.295
