Data; Group; Nome_POD; CURL
ter 21 fev 2023 16:32:36 -03; Group 1; db-684b9b49fd-fl2xm; 00.347
ter 21 fev 2023 16:32:37 -03; Group 1; db-684b9b49fd-fl2xm; 00.288
ter 21 fev 2023 16:32:38 -03; Group 1; db-684b9b49fd-fl2xm; 00.283
ter 21 fev 2023 16:32:38 -03; Group 1; db-684b9b49fd-fl2xm; 00.295
ter 21 fev 2023 16:32:39 -03; Group 1; db-684b9b49fd-fl2xm; 00.304
ter 21 fev 2023 16:32:40 -03; Group 1; db-684b9b49fd-fl2xm; 00.302
ter 21 fev 2023 16:32:41 -03; Group 1; db-684b9b49fd-fl2xm; 00.301
ter 21 fev 2023 16:32:41 -03; Group 1; db-684b9b49fd-fl2xm; 00.298
ter 21 fev 2023 16:32:42 -03; Group 1; db-684b9b49fd-fl2xm; 00.319
ter 21 fev 2023 16:32:43 -03; Group 1; db-684b9b49fd-fl2xm; 00.269
ter 21 fev 2023 16:32:43 -03; Group 1; db-684b9b49fd-fl2xm; 00.297
ter 21 fev 2023 16:32:44 -03; Group 1; db-684b9b49fd-fl2xm; 00.281
ter 21 fev 2023 16:32:45 -03; Group 1; db-684b9b49fd-fl2xm; 00.310
ter 21 fev 2023 16:32:45 -03; Group 1; db-684b9b49fd-fl2xm; 00.287
ter 21 fev 2023 16:32:46 -03; Group 1; db-684b9b49fd-fl2xm; 00.268
ter 21 fev 2023 16:32:47 -03; Group 1; db-684b9b49fd-fl2xm; 00.268
ter 21 fev 2023 16:32:48 -03; Group 1; db-684b9b49fd-fl2xm; 00.314
ter 21 fev 2023 16:32:48 -03; Group 1; db-684b9b49fd-fl2xm; 00.296
ter 21 fev 2023 16:32:49 -03; Group 1; db-684b9b49fd-fl2xm; 00.290
ter 21 fev 2023 16:32:50 -03; Group 1; db-684b9b49fd-fl2xm; 00.278
ter 21 fev 2023 16:32:50 -03; Group 1; db-684b9b49fd-fl2xm; 00.278
ter 21 fev 2023 16:32:51 -03; Group 1; db-684b9b49fd-fl2xm; 00.294
ter 21 fev 2023 16:32:52 -03; Group 1; db-684b9b49fd-fl2xm; 00.302
ter 21 fev 2023 16:32:52 -03; Group 1; db-684b9b49fd-fl2xm; 00.282
ter 21 fev 2023 16:32:53 -03; Group 1; db-684b9b49fd-fl2xm; 00.304
ter 21 fev 2023 16:32:54 -03; Group 1; db-684b9b49fd-fl2xm; 00.327
ter 21 fev 2023 16:32:54 -03; Group 1; db-684b9b49fd-fl2xm; 00.284
ter 21 fev 2023 16:32:55 -03; Group 1; db-684b9b49fd-fl2xm; 00.293
