Data; Group; Nome_POD; PING
sex 24 fev 2023 22:12:55 -03; Group 2; result-77f68799c4-2p4sr; 018.02
sex 24 fev 2023 22:13:13 -03; Group 2; result-77f68799c4-2p4sr; 018.02
sex 24 fev 2023 22:13:32 -03; Group 2; result-77f68799c4-2p4sr; 018.01
sex 24 fev 2023 22:13:50 -03; Group 2; result-77f68799c4-2p4sr; 018.01
sex 24 fev 2023 22:14:09 -03; Group 2; result-77f68799c4-2p4sr; 018.01
sex 24 fev 2023 22:14:27 -03; Group 2; result-77f68799c4-2p4sr; 018.03
sex 24 fev 2023 22:14:46 -03; Group 2; result-77f68799c4-2p4sr; 018.02
sex 24 fev 2023 22:15:04 -03; Group 2; result-77f68799c4-2p4sr; 018.02
sex 24 fev 2023 22:15:23 -03; Group 2; result-77f68799c4-2p4sr; 018.02
sex 24 fev 2023 22:15:41 -03; Group 2; result-77f68799c4-2p4sr; 018.01
sex 24 fev 2023 22:15:59 -03; Group 2; result-77f68799c4-2p4sr; 018.02
sex 24 fev 2023 22:16:18 -03; Group 2; result-77f68799c4-2p4sr; 018.02
sex 24 fev 2023 22:16:36 -03; Group 2; result-77f68799c4-2p4sr; 018.01
sex 24 fev 2023 22:16:55 -03; Group 2; result-77f68799c4-2p4sr; 018.02
sex 24 fev 2023 22:17:13 -03; Group 2; result-77f68799c4-2p4sr; 018.02
sex 24 fev 2023 22:17:32 -03; Group 2; result-77f68799c4-2p4sr; 018.01
sex 24 fev 2023 22:17:50 -03; Group 2; result-77f68799c4-2p4sr; 018.02
sex 24 fev 2023 22:18:08 -03; Group 2; result-77f68799c4-2p4sr; 018.02
sex 24 fev 2023 22:18:27 -03; Group 2; result-77f68799c4-2p4sr; 018.01
sex 24 fev 2023 22:18:45 -03; Group 2; result-77f68799c4-2p4sr; 018.01
sex 24 fev 2023 22:19:04 -03; Group 2; result-77f68799c4-2p4sr; 018.01
sex 24 fev 2023 22:19:22 -03; Group 2; result-77f68799c4-2p4sr; 018.01
sex 24 fev 2023 22:19:41 -03; Group 2; result-77f68799c4-2p4sr; 018.01
sex 24 fev 2023 22:19:59 -03; Group 2; result-77f68799c4-2p4sr; 018.01
sex 24 fev 2023 22:20:17 -03; Group 2; result-77f68799c4-2p4sr; 018.02
sex 24 fev 2023 22:20:36 -03; Group 2; result-77f68799c4-2p4sr; 018.06
sex 24 fev 2023 22:20:54 -03; Group 2; result-77f68799c4-2p4sr; 018.01
sex 24 fev 2023 22:21:13 -03; Group 2; result-77f68799c4-2p4sr; 018.02
sex 24 fev 2023 22:21:31 -03; Group 2; result-77f68799c4-2p4sr; 018.01
sex 24 fev 2023 22:21:50 -03; Group 2; result-77f68799c4-2p4sr; 018.02
