Data; Group; Nome_POD; PING
sex 24 fev 2023 22:04:07 -03; Group 2; redis-67db9bd79b-vfkg5; 17.15
sex 24 fev 2023 22:04:24 -03; Group 2; redis-67db9bd79b-vfkg5; 17.16
sex 24 fev 2023 22:04:42 -03; Group 2; redis-67db9bd79b-vfkg5; 17.15
sex 24 fev 2023 22:05:00 -03; Group 2; redis-67db9bd79b-vfkg5; 17.16
sex 24 fev 2023 22:05:17 -03; Group 2; redis-67db9bd79b-vfkg5; 17.22
sex 24 fev 2023 22:05:35 -03; Group 2; redis-67db9bd79b-vfkg5; 17.14
sex 24 fev 2023 22:05:52 -03; Group 2; redis-67db9bd79b-vfkg5; 17.17
sex 24 fev 2023 22:06:10 -03; Group 2; redis-67db9bd79b-vfkg5; 17.15
sex 24 fev 2023 22:06:27 -03; Group 2; redis-67db9bd79b-vfkg5; 17.18
sex 24 fev 2023 22:06:45 -03; Group 2; redis-67db9bd79b-vfkg5; 17.19
sex 24 fev 2023 22:07:03 -03; Group 2; redis-67db9bd79b-vfkg5; 17.19
sex 24 fev 2023 22:07:20 -03; Group 2; redis-67db9bd79b-vfkg5; 17.14
sex 24 fev 2023 22:07:38 -03; Group 2; redis-67db9bd79b-vfkg5; 17.16
sex 24 fev 2023 22:07:55 -03; Group 2; redis-67db9bd79b-vfkg5; 17.18
sex 24 fev 2023 22:08:13 -03; Group 2; redis-67db9bd79b-vfkg5; 17.15
sex 24 fev 2023 22:08:30 -03; Group 2; redis-67db9bd79b-vfkg5; 17.15
sex 24 fev 2023 22:08:48 -03; Group 2; redis-67db9bd79b-vfkg5; 17.21
sex 24 fev 2023 22:09:06 -03; Group 2; redis-67db9bd79b-vfkg5; 17.15
sex 24 fev 2023 22:09:23 -03; Group 2; redis-67db9bd79b-vfkg5; 17.19
sex 24 fev 2023 22:09:41 -03; Group 2; redis-67db9bd79b-vfkg5; 17.18
sex 24 fev 2023 22:09:58 -03; Group 2; redis-67db9bd79b-vfkg5; 17.19
sex 24 fev 2023 22:10:16 -03; Group 2; redis-67db9bd79b-vfkg5; 17.19
sex 24 fev 2023 22:10:34 -03; Group 2; redis-67db9bd79b-vfkg5; 17.16
sex 24 fev 2023 22:10:51 -03; Group 2; redis-67db9bd79b-vfkg5; 17.15
sex 24 fev 2023 22:11:09 -03; Group 2; redis-67db9bd79b-vfkg5; 17.17
sex 24 fev 2023 22:11:26 -03; Group 2; redis-67db9bd79b-vfkg5; 17.15
sex 24 fev 2023 22:11:44 -03; Group 2; redis-67db9bd79b-vfkg5; 17.19
sex 24 fev 2023 22:12:01 -03; Group 2; redis-67db9bd79b-vfkg5; 17.20
sex 24 fev 2023 22:12:19 -03; Group 2; redis-67db9bd79b-vfkg5; 17.18
sex 24 fev 2023 22:12:37 -03; Group 2; redis-67db9bd79b-vfkg5; 17.20
