Group,APT
Group 1,01.505
Group 1,01.496
Group 1,01.590
Group 1,01.956
Group 1,01.475
Group 1,01.635
Group 1,01.560
Group 1,01.641
Group 1,01.734
Group 1,01.527
Group 1,01.563
Group 1,01.571
Group 1,01.577
Group 1,01.712
Group 1,01.498
Group 1,01.608
Group 1,01.463
Group 1,01.595
Group 1,01.854
Group 1,01.562
Group 1,01.651
Group 1,01.526
Group 1,01.436
Group 1,01.679
Group 1,01.531
Group 1,01.553
Group 1,01.597
Group 1,01.613
Group 1,01.823
Group 1,01.584
Group 2,21.152
Group 2,21.198
Group 2,21.333
Group 2,21.301
Group 2,21.103
Group 2,21.181
Group 2,21.130
Group 2,21.186
Group 2,21.318
Group 2,21.133
Group 2,21.196
Group 2,21.272
Group 2,21.197
Group 2,21.234
Group 2,21.502
Group 2,21.143
Group 2,21.172
Group 2,21.118
Group 2,21.184
Group 2,21.124
Group 2,21.086
Group 2,21.186
Group 2,21.112
Group 2,21.180
Group 2,21.186
Group 2,21.194
Group 2,21.120
Group 2,21.405
Group 2,21.206
Group 2,21.155
