Data; Group; Nome_POD; WGET
ter 21 fev 2023 17:07:12 -03; Group 1; db-684b9b49fd-fl2xm; 00.302
ter 21 fev 2023 17:07:12 -03; Group 1; db-684b9b49fd-fl2xm; 00.286
ter 21 fev 2023 17:07:13 -03; Group 1; db-684b9b49fd-fl2xm; 00.302
ter 21 fev 2023 17:07:14 -03; Group 1; db-684b9b49fd-fl2xm; 00.300
ter 21 fev 2023 17:07:14 -03; Group 1; db-684b9b49fd-fl2xm; 00.287
ter 21 fev 2023 17:07:15 -03; Group 1; db-684b9b49fd-fl2xm; 00.277
ter 21 fev 2023 17:07:16 -03; Group 1; db-684b9b49fd-fl2xm; 00.290
ter 21 fev 2023 17:07:16 -03; Group 1; db-684b9b49fd-fl2xm; 00.284
ter 21 fev 2023 17:07:17 -03; Group 1; db-684b9b49fd-fl2xm; 00.291
ter 21 fev 2023 17:07:18 -03; Group 1; db-684b9b49fd-fl2xm; 00.293
ter 21 fev 2023 17:07:18 -03; Group 1; db-684b9b49fd-fl2xm; 00.282
ter 21 fev 2023 17:07:19 -03; Group 1; db-684b9b49fd-fl2xm; 00.287
ter 21 fev 2023 17:07:20 -03; Group 1; db-684b9b49fd-fl2xm; 00.303
ter 21 fev 2023 17:07:20 -03; Group 1; db-684b9b49fd-fl2xm; 00.298
ter 21 fev 2023 17:07:21 -03; Group 1; db-684b9b49fd-fl2xm; 00.293
ter 21 fev 2023 17:07:22 -03; Group 1; db-684b9b49fd-fl2xm; 00.302
ter 21 fev 2023 17:07:23 -03; Group 1; db-684b9b49fd-fl2xm; 00.292
ter 21 fev 2023 17:07:23 -03; Group 1; db-684b9b49fd-fl2xm; 00.291
ter 21 fev 2023 17:07:24 -03; Group 1; db-684b9b49fd-fl2xm; 00.269
ter 21 fev 2023 17:07:25 -03; Group 1; db-684b9b49fd-fl2xm; 00.277
ter 21 fev 2023 17:07:25 -03; Group 1; db-684b9b49fd-fl2xm; 00.291
ter 21 fev 2023 17:07:26 -03; Group 1; db-684b9b49fd-fl2xm; 00.289
ter 21 fev 2023 17:07:27 -03; Group 1; db-684b9b49fd-fl2xm; 00.302
ter 21 fev 2023 17:07:27 -03; Group 1; db-684b9b49fd-fl2xm; 00.307
ter 21 fev 2023 17:07:28 -03; Group 1; db-684b9b49fd-fl2xm; 00.295
ter 21 fev 2023 17:07:29 -03; Group 1; db-684b9b49fd-fl2xm; 00.295
ter 21 fev 2023 17:07:30 -03; Group 1; db-684b9b49fd-fl2xm; 00.284
ter 21 fev 2023 17:07:30 -03; Group 1; db-684b9b49fd-fl2xm; 00.277
ter 21 fev 2023 17:07:31 -03; Group 1; db-684b9b49fd-fl2xm; 00.293
ter 21 fev 2023 17:07:32 -03; Group 1; db-684b9b49fd-fl2xm; 00.290
