Data; Group; Nome_POD; WGET
ter 21 fev 2023 17:07:54 -03; Group 1; result-77f68799c4-6wtfp; 00.320
ter 21 fev 2023 17:07:55 -03; Group 1; result-77f68799c4-6wtfp; 00.294
ter 21 fev 2023 17:07:56 -03; Group 1; result-77f68799c4-6wtfp; 00.308
ter 21 fev 2023 17:07:56 -03; Group 1; result-77f68799c4-6wtfp; 00.266
ter 21 fev 2023 17:07:57 -03; Group 1; result-77f68799c4-6wtfp; 00.310
ter 21 fev 2023 17:07:58 -03; Group 1; result-77f68799c4-6wtfp; 00.309
ter 21 fev 2023 17:07:58 -03; Group 1; result-77f68799c4-6wtfp; 00.281
ter 21 fev 2023 17:07:59 -03; Group 1; result-77f68799c4-6wtfp; 00.300
ter 21 fev 2023 17:08:00 -03; Group 1; result-77f68799c4-6wtfp; 00.271
ter 21 fev 2023 17:08:00 -03; Group 1; result-77f68799c4-6wtfp; 00.299
ter 21 fev 2023 17:08:01 -03; Group 1; result-77f68799c4-6wtfp; 00.272
ter 21 fev 2023 17:08:02 -03; Group 1; result-77f68799c4-6wtfp; 00.309
ter 21 fev 2023 17:08:02 -03; Group 1; result-77f68799c4-6wtfp; 00.296
ter 21 fev 2023 17:08:03 -03; Group 1; result-77f68799c4-6wtfp; 00.301
ter 21 fev 2023 17:08:04 -03; Group 1; result-77f68799c4-6wtfp; 00.296
ter 21 fev 2023 17:08:05 -03; Group 1; result-77f68799c4-6wtfp; 00.296
ter 21 fev 2023 17:08:05 -03; Group 1; result-77f68799c4-6wtfp; 00.299
ter 21 fev 2023 17:08:06 -03; Group 1; result-77f68799c4-6wtfp; 00.281
ter 21 fev 2023 17:08:07 -03; Group 1; result-77f68799c4-6wtfp; 00.353
ter 21 fev 2023 17:08:07 -03; Group 1; result-77f68799c4-6wtfp; 00.292
ter 21 fev 2023 17:08:08 -03; Group 1; result-77f68799c4-6wtfp; 00.282
ter 21 fev 2023 17:08:09 -03; Group 1; result-77f68799c4-6wtfp; 00.265
ter 21 fev 2023 17:08:09 -03; Group 1; result-77f68799c4-6wtfp; 00.267
ter 21 fev 2023 17:08:10 -03; Group 1; result-77f68799c4-6wtfp; 00.279
ter 21 fev 2023 17:08:11 -03; Group 1; result-77f68799c4-6wtfp; 00.291
ter 21 fev 2023 17:08:11 -03; Group 1; result-77f68799c4-6wtfp; 00.317
ter 21 fev 2023 17:08:12 -03; Group 1; result-77f68799c4-6wtfp; 00.303
ter 21 fev 2023 17:08:13 -03; Group 1; result-77f68799c4-6wtfp; 00.293
ter 21 fev 2023 17:08:13 -03; Group 1; result-77f68799c4-6wtfp; 00.305
ter 21 fev 2023 17:08:14 -03; Group 1; result-77f68799c4-6wtfp; 00.293
