Group,PING
Group 1,47.01677590462
Group 1,7.01677590469
Group 1,8.01677590477
Group 1,7.01677590484
Group 1,7.01677590491
Group 1,7.01677590498
Group 1,8.01677590506
Group 1,7.01677590513
Group 1,47.01677590520
Group 1,7.01677590527
Group 1,8.01677590535
Group 1,7.01677590542
Group 1,7.01677590549
Group 1,7.01677590556
Group 1,7.01677590563
Group 1,8.01677590571
Group 1,7.01677590578
Group 1,47.01677590585
Group 1,7.01677590592
Group 1,8.01677590600
Group 1,7.01677590607
Group 1,7.01677590614
Group 1,7.01677590621
Group 1,8.01677590629
Group 1,7.01677590636
Group 1,47.01677590643
Group 1,7.01677590650
Group 1,7.01677590657
Group 1,8.01677590665
Group 1,7.01677590672
