Data; Group; Nome_POD; PING
ter 21 fev 2023 16:07:19 -03; Group 2; result-77f68799c4-6wtfp; 018.02
ter 21 fev 2023 16:07:38 -03; Group 2; result-77f68799c4-6wtfp; 018.01
ter 21 fev 2023 16:07:56 -03; Group 2; result-77f68799c4-6wtfp; 018.01
ter 21 fev 2023 16:08:15 -03; Group 2; result-77f68799c4-6wtfp; 018.02
ter 21 fev 2023 16:08:33 -03; Group 2; result-77f68799c4-6wtfp; 018.02
ter 21 fev 2023 16:08:51 -03; Group 2; result-77f68799c4-6wtfp; 018.02
ter 21 fev 2023 16:09:10 -03; Group 2; result-77f68799c4-6wtfp; 018.02
ter 21 fev 2023 16:09:28 -03; Group 2; result-77f68799c4-6wtfp; 018.02
ter 21 fev 2023 16:09:47 -03; Group 2; result-77f68799c4-6wtfp; 018.01
ter 21 fev 2023 16:10:05 -03; Group 2; result-77f68799c4-6wtfp; 018.02
ter 21 fev 2023 16:10:24 -03; Group 2; result-77f68799c4-6wtfp; 018.02
ter 21 fev 2023 16:10:42 -03; Group 2; result-77f68799c4-6wtfp; 018.01
ter 21 fev 2023 16:11:00 -03; Group 2; result-77f68799c4-6wtfp; 018.02
ter 21 fev 2023 16:11:19 -03; Group 2; result-77f68799c4-6wtfp; 018.02
ter 21 fev 2023 16:11:37 -03; Group 2; result-77f68799c4-6wtfp; 018.02
ter 21 fev 2023 16:11:56 -03; Group 2; result-77f68799c4-6wtfp; 018.02
ter 21 fev 2023 16:12:14 -03; Group 2; result-77f68799c4-6wtfp; 018.01
ter 21 fev 2023 16:12:33 -03; Group 2; result-77f68799c4-6wtfp; 018.02
ter 21 fev 2023 16:12:51 -03; Group 2; result-77f68799c4-6wtfp; 018.02
ter 21 fev 2023 16:13:09 -03; Group 2; result-77f68799c4-6wtfp; 018.01
ter 21 fev 2023 16:13:28 -03; Group 2; result-77f68799c4-6wtfp; 018.02
ter 21 fev 2023 16:13:46 -03; Group 2; result-77f68799c4-6wtfp; 018.08
ter 21 fev 2023 16:14:05 -03; Group 2; result-77f68799c4-6wtfp; 018.01
ter 21 fev 2023 16:14:23 -03; Group 2; result-77f68799c4-6wtfp; 018.02
ter 21 fev 2023 16:14:42 -03; Group 2; result-77f68799c4-6wtfp; 018.02
ter 21 fev 2023 16:15:00 -03; Group 2; result-77f68799c4-6wtfp; 018.02
ter 21 fev 2023 16:15:18 -03; Group 2; result-77f68799c4-6wtfp; 018.01
ter 21 fev 2023 16:15:37 -03; Group 2; result-77f68799c4-6wtfp; 018.02
ter 21 fev 2023 16:15:55 -03; Group 2; result-77f68799c4-6wtfp; 018.02
ter 21 fev 2023 16:16:14 -03; Group 2; result-77f68799c4-6wtfp; 018.01
