Data; Group; Nome_POD; PING
ter 21 fev 2023 16:16:31 -03; Group 2; vote-79787c6c8b-5fj8v; 17.17
ter 21 fev 2023 16:16:49 -03; Group 2; vote-79787c6c8b-5fj8v; 17.20
ter 21 fev 2023 16:17:06 -03; Group 2; vote-79787c6c8b-5fj8v; 17.16
ter 21 fev 2023 16:17:24 -03; Group 2; vote-79787c6c8b-5fj8v; 17.15
ter 21 fev 2023 16:17:42 -03; Group 2; vote-79787c6c8b-5fj8v; 17.20
ter 21 fev 2023 16:17:59 -03; Group 2; vote-79787c6c8b-5fj8v; 17.17
ter 21 fev 2023 16:18:17 -03; Group 2; vote-79787c6c8b-5fj8v; 17.15
ter 21 fev 2023 16:18:34 -03; Group 2; vote-79787c6c8b-5fj8v; 17.15
ter 21 fev 2023 16:18:52 -03; Group 2; vote-79787c6c8b-5fj8v; 17.19
ter 21 fev 2023 16:19:09 -03; Group 2; vote-79787c6c8b-5fj8v; 17.20
ter 21 fev 2023 16:19:27 -03; Group 2; vote-79787c6c8b-5fj8v; 17.16
ter 21 fev 2023 16:19:45 -03; Group 2; vote-79787c6c8b-5fj8v; 17.15
ter 21 fev 2023 16:20:02 -03; Group 2; vote-79787c6c8b-5fj8v; 17.17
ter 21 fev 2023 16:20:20 -03; Group 2; vote-79787c6c8b-5fj8v; 17.16
ter 21 fev 2023 16:20:37 -03; Group 2; vote-79787c6c8b-5fj8v; 17.14
ter 21 fev 2023 16:20:55 -03; Group 2; vote-79787c6c8b-5fj8v; 17.15
ter 21 fev 2023 16:21:12 -03; Group 2; vote-79787c6c8b-5fj8v; 17.15
ter 21 fev 2023 16:21:30 -03; Group 2; vote-79787c6c8b-5fj8v; 17.20
ter 21 fev 2023 16:21:47 -03; Group 2; vote-79787c6c8b-5fj8v; 17.16
ter 21 fev 2023 16:22:05 -03; Group 2; vote-79787c6c8b-5fj8v; 17.19
ter 21 fev 2023 16:22:23 -03; Group 2; vote-79787c6c8b-5fj8v; 17.21
ter 21 fev 2023 16:22:40 -03; Group 2; vote-79787c6c8b-5fj8v; 17.15
ter 21 fev 2023 16:22:58 -03; Group 2; vote-79787c6c8b-5fj8v; 17.20
ter 21 fev 2023 16:23:15 -03; Group 2; vote-79787c6c8b-5fj8v; 17.16
ter 21 fev 2023 16:23:33 -03; Group 2; vote-79787c6c8b-5fj8v; 17.18
ter 21 fev 2023 16:23:50 -03; Group 2; vote-79787c6c8b-5fj8v; 17.20
ter 21 fev 2023 16:24:08 -03; Group 2; vote-79787c6c8b-5fj8v; 17.19
ter 21 fev 2023 16:24:26 -03; Group 2; vote-79787c6c8b-5fj8v; 17.20
ter 21 fev 2023 16:24:43 -03; Group 2; vote-79787c6c8b-5fj8v; 17.21
ter 21 fev 2023 16:25:01 -03; Group 2; vote-79787c6c8b-5fj8v; 17.18
