Data; Group; Nome_POD; PING
ter 21 fev 2023 15:58:31 -03; Group 2; redis-67db9bd79b-cr2zl; 17.14
ter 21 fev 2023 15:58:48 -03; Group 2; redis-67db9bd79b-cr2zl; 17.20
ter 21 fev 2023 15:59:06 -03; Group 2; redis-67db9bd79b-cr2zl; 17.15
ter 21 fev 2023 15:59:24 -03; Group 2; redis-67db9bd79b-cr2zl; 17.15
ter 21 fev 2023 15:59:41 -03; Group 2; redis-67db9bd79b-cr2zl; 17.20
ter 21 fev 2023 15:59:59 -03; Group 2; redis-67db9bd79b-cr2zl; 17.19
ter 21 fev 2023 16:00:16 -03; Group 2; redis-67db9bd79b-cr2zl; 17.19
ter 21 fev 2023 16:00:34 -03; Group 2; redis-67db9bd79b-cr2zl; 17.16
ter 21 fev 2023 16:00:52 -03; Group 2; redis-67db9bd79b-cr2zl; 17.20
ter 21 fev 2023 16:01:09 -03; Group 2; redis-67db9bd79b-cr2zl; 17.20
ter 21 fev 2023 16:01:27 -03; Group 2; redis-67db9bd79b-cr2zl; 17.19
ter 21 fev 2023 16:01:44 -03; Group 2; redis-67db9bd79b-cr2zl; 17.18
ter 21 fev 2023 16:02:02 -03; Group 2; redis-67db9bd79b-cr2zl; 17.15
ter 21 fev 2023 16:02:19 -03; Group 2; redis-67db9bd79b-cr2zl; 17.17
ter 21 fev 2023 16:02:37 -03; Group 2; redis-67db9bd79b-cr2zl; 17.19
ter 21 fev 2023 16:02:55 -03; Group 2; redis-67db9bd79b-cr2zl; 17.18
ter 21 fev 2023 16:03:12 -03; Group 2; redis-67db9bd79b-cr2zl; 17.18
ter 21 fev 2023 16:03:30 -03; Group 2; redis-67db9bd79b-cr2zl; 17.14
ter 21 fev 2023 16:03:47 -03; Group 2; redis-67db9bd79b-cr2zl; 17.16
ter 21 fev 2023 16:04:05 -03; Group 2; redis-67db9bd79b-cr2zl; 17.19
ter 21 fev 2023 16:04:22 -03; Group 2; redis-67db9bd79b-cr2zl; 17.15
ter 21 fev 2023 16:04:40 -03; Group 2; redis-67db9bd79b-cr2zl; 17.16
ter 21 fev 2023 16:04:58 -03; Group 2; redis-67db9bd79b-cr2zl; 17.18
ter 21 fev 2023 16:05:15 -03; Group 2; redis-67db9bd79b-cr2zl; 17.17
ter 21 fev 2023 16:05:33 -03; Group 2; redis-67db9bd79b-cr2zl; 17.19
ter 21 fev 2023 16:05:50 -03; Group 2; redis-67db9bd79b-cr2zl; 17.16
ter 21 fev 2023 16:06:08 -03; Group 2; redis-67db9bd79b-cr2zl; 17.20
ter 21 fev 2023 16:06:26 -03; Group 2; redis-67db9bd79b-cr2zl; 17.18
ter 21 fev 2023 16:06:43 -03; Group 2; redis-67db9bd79b-cr2zl; 17.20
ter 21 fev 2023 16:07:01 -03; Group 2; redis-67db9bd79b-cr2zl; 17.20
