Data; Group; Nome_POD; PING
ter 21 fev 2023 16:25:08 -03; Group 2; worker-78b9ff59fc-65vg4; 007.01
ter 21 fev 2023 16:25:16 -03; Group 2; worker-78b9ff59fc-65vg4; 007.01
ter 21 fev 2023 16:25:23 -03; Group 2; worker-78b9ff59fc-65vg4; 007.01
ter 21 fev 2023 16:25:31 -03; Group 2; worker-78b9ff59fc-65vg4; 007.01
ter 21 fev 2023 16:25:38 -03; Group 2; worker-78b9ff59fc-65vg4; 007.02
ter 21 fev 2023 16:25:45 -03; Group 2; worker-78b9ff59fc-65vg4; 007.01
ter 21 fev 2023 16:25:53 -03; Group 2; worker-78b9ff59fc-65vg4; 007.01
ter 21 fev 2023 16:26:00 -03; Group 2; worker-78b9ff59fc-65vg4; 007.01
ter 21 fev 2023 16:26:08 -03; Group 2; worker-78b9ff59fc-65vg4; 007.01
ter 21 fev 2023 16:26:15 -03; Group 2; worker-78b9ff59fc-65vg4; 007.01
ter 21 fev 2023 16:26:22 -03; Group 2; worker-78b9ff59fc-65vg4; 007.00
ter 21 fev 2023 16:26:30 -03; Group 2; worker-78b9ff59fc-65vg4; 007.01
ter 21 fev 2023 16:26:37 -03; Group 2; worker-78b9ff59fc-65vg4; 007.00
ter 21 fev 2023 16:26:45 -03; Group 2; worker-78b9ff59fc-65vg4; 007.01
ter 21 fev 2023 16:26:52 -03; Group 2; worker-78b9ff59fc-65vg4; 007.00
ter 21 fev 2023 16:26:59 -03; Group 2; worker-78b9ff59fc-65vg4; 007.01
ter 21 fev 2023 16:27:07 -03; Group 2; worker-78b9ff59fc-65vg4; 007.01
ter 21 fev 2023 16:27:14 -03; Group 2; worker-78b9ff59fc-65vg4; 007.01
ter 21 fev 2023 16:27:22 -03; Group 2; worker-78b9ff59fc-65vg4; 007.01
ter 21 fev 2023 16:27:29 -03; Group 2; worker-78b9ff59fc-65vg4; 007.01
ter 21 fev 2023 16:27:36 -03; Group 2; worker-78b9ff59fc-65vg4; 007.01
ter 21 fev 2023 16:27:44 -03; Group 2; worker-78b9ff59fc-65vg4; 007.01
ter 21 fev 2023 16:27:51 -03; Group 2; worker-78b9ff59fc-65vg4; 007.00
ter 21 fev 2023 16:27:59 -03; Group 2; worker-78b9ff59fc-65vg4; 007.01
ter 21 fev 2023 16:28:06 -03; Group 2; worker-78b9ff59fc-65vg4; 007.01
ter 21 fev 2023 16:28:14 -03; Group 2; worker-78b9ff59fc-65vg4; 007.01
ter 21 fev 2023 16:28:21 -03; Group 2; worker-78b9ff59fc-65vg4; 007.01
ter 21 fev 2023 16:28:28 -03; Group 2; worker-78b9ff59fc-65vg4; 007.01
ter 21 fev 2023 16:28:36 -03; Group 2; worker-78b9ff59fc-65vg4; 007.01
ter 21 fev 2023 16:28:43 -03; Group 2; worker-78b9ff59fc-65vg4; 007.00
