Group,WGET
Group 1,.01677956756
Group 1,1.01677956757
Group 1,.01677956757
Group 1,.01677956757
Group 1,.01677956757
Group 1,1.01677956758
Group 1,.01677956758
Group 1,.01677956758
Group 1,.01677956758
Group 1,.01677956758
Group 1,1.01677956759
Group 1,.01677956759
Group 1,.01677956759
Group 1,.01677956759
Group 1,41.01677956760
Group 1,.01677956760
Group 1,.01677956760
Group 1,.01677956760
Group 1,1.01677956761
Group 1,.01677956761
Group 1,.01677956761
Group 1,.01677956761
Group 1,.01677956761
Group 1,1.01677956762
Group 1,.01677956762
Group 1,.01677956762
Group 1,.01677956762
Group 1,1.01677956763
Group 1,.01677956763
Group 1,.01677956763
