Data; Group; Nome_POD; WGET
sáb 04 mar 2023 16:06:08 -03; Group 1; vote-79787c6c8b-lwdmh; 5.01677956768
sáb 04 mar 2023 16:06:14 -03; Group 1; vote-79787c6c8b-lwdmh; 6.01677956774
sáb 04 mar 2023 16:06:19 -03; Group 1; vote-79787c6c8b-lwdmh; 5.01677956779
sáb 04 mar 2023 16:06:24 -03; Group 1; vote-79787c6c8b-lwdmh; 5.01677956784
sáb 04 mar 2023 16:06:29 -03; Group 1; vote-79787c6c8b-lwdmh; 5.01677956789
sáb 04 mar 2023 16:06:35 -03; Group 1; vote-79787c6c8b-lwdmh; 6.01677956795
sáb 04 mar 2023 16:06:40 -03; Group 1; vote-79787c6c8b-lwdmh; 5.01677956800
sáb 04 mar 2023 16:06:45 -03; Group 1; vote-79787c6c8b-lwdmh; 5.01677956805
sáb 04 mar 2023 16:06:50 -03; Group 1; vote-79787c6c8b-lwdmh; 5.01677956810
sáb 04 mar 2023 16:06:56 -03; Group 1; vote-79787c6c8b-lwdmh; 5.01677956815
sáb 04 mar 2023 16:07:01 -03; Group 1; vote-79787c6c8b-lwdmh; 45.01677956821
sáb 04 mar 2023 16:07:06 -03; Group 1; vote-79787c6c8b-lwdmh; 5.01677956826
sáb 04 mar 2023 16:07:11 -03; Group 1; vote-79787c6c8b-lwdmh; 5.01677956831
sáb 04 mar 2023 16:07:16 -03; Group 1; vote-79787c6c8b-lwdmh; 5.01677956836
sáb 04 mar 2023 16:07:22 -03; Group 1; vote-79787c6c8b-lwdmh; 6.01677956842
sáb 04 mar 2023 16:07:27 -03; Group 1; vote-79787c6c8b-lwdmh; 5.01677956847
sáb 04 mar 2023 16:07:32 -03; Group 1; vote-79787c6c8b-lwdmh; 5.01677956852
sáb 04 mar 2023 16:07:37 -03; Group 1; vote-79787c6c8b-lwdmh; 5.01677956857
sáb 04 mar 2023 16:07:43 -03; Group 1; vote-79787c6c8b-lwdmh; 6.01677956863
sáb 04 mar 2023 16:07:48 -03; Group 1; vote-79787c6c8b-lwdmh; 5.01677956868
sáb 04 mar 2023 16:07:53 -03; Group 1; vote-79787c6c8b-lwdmh; 5.01677956873
sáb 04 mar 2023 16:07:58 -03; Group 1; vote-79787c6c8b-lwdmh; 5.01677956878
sáb 04 mar 2023 16:08:04 -03; Group 1; vote-79787c6c8b-lwdmh; 46.01677956884
sáb 04 mar 2023 16:08:09 -03; Group 1; vote-79787c6c8b-lwdmh; 5.01677956889
sáb 04 mar 2023 16:08:14 -03; Group 1; vote-79787c6c8b-lwdmh; 5.01677956894
sáb 04 mar 2023 16:08:19 -03; Group 1; vote-79787c6c8b-lwdmh; 5.01677956899
sáb 04 mar 2023 16:08:24 -03; Group 1; vote-79787c6c8b-lwdmh; 5.01677956904
sáb 04 mar 2023 16:08:30 -03; Group 1; vote-79787c6c8b-lwdmh; 6.01677956910
sáb 04 mar 2023 16:08:35 -03; Group 1; vote-79787c6c8b-lwdmh; 5.01677956915
sáb 04 mar 2023 16:08:40 -03; Group 1; vote-79787c6c8b-lwdmh; 5.01677956920
