Data; Group; Nome_POD; IPERF
sáb 04 mar 2023 13:48:17 -03; Group 1; db-684b9b49fd-sc2c4; 010.08
sáb 04 mar 2023 13:48:28 -03; Group 1; db-684b9b49fd-sc2c4; 010.08
sáb 04 mar 2023 13:48:38 -03; Group 1; db-684b9b49fd-sc2c4; 010.09
sáb 04 mar 2023 13:48:49 -03; Group 1; db-684b9b49fd-sc2c4; 010.08
sáb 04 mar 2023 13:48:59 -03; Group 1; db-684b9b49fd-sc2c4; 010.08
sáb 04 mar 2023 13:49:10 -03; Group 1; db-684b9b49fd-sc2c4; 010.08
sáb 04 mar 2023 13:49:20 -03; Group 1; db-684b9b49fd-sc2c4; 010.08
sáb 04 mar 2023 13:49:31 -03; Group 1; db-684b9b49fd-sc2c4; 010.08
sáb 04 mar 2023 13:49:41 -03; Group 1; db-684b9b49fd-sc2c4; 010.09
sáb 04 mar 2023 13:49:52 -03; Group 1; db-684b9b49fd-sc2c4; 010.08
sáb 04 mar 2023 13:50:02 -03; Group 1; db-684b9b49fd-sc2c4; 010.08
sáb 04 mar 2023 13:50:13 -03; Group 1; db-684b9b49fd-sc2c4; 010.08
sáb 04 mar 2023 13:50:23 -03; Group 1; db-684b9b49fd-sc2c4; 010.08
sáb 04 mar 2023 13:50:34 -03; Group 1; db-684b9b49fd-sc2c4; 010.08
sáb 04 mar 2023 13:50:44 -03; Group 1; db-684b9b49fd-sc2c4; 010.08
sáb 04 mar 2023 13:50:54 -03; Group 1; db-684b9b49fd-sc2c4; 010.08
sáb 04 mar 2023 13:51:05 -03; Group 1; db-684b9b49fd-sc2c4; 010.08
sáb 04 mar 2023 13:51:15 -03; Group 1; db-684b9b49fd-sc2c4; 010.08
sáb 04 mar 2023 13:51:26 -03; Group 1; db-684b9b49fd-sc2c4; 010.09
sáb 04 mar 2023 13:51:36 -03; Group 1; db-684b9b49fd-sc2c4; 010.08
sáb 04 mar 2023 13:51:47 -03; Group 1; db-684b9b49fd-sc2c4; 010.09
sáb 04 mar 2023 13:51:57 -03; Group 1; db-684b9b49fd-sc2c4; 010.08
sáb 04 mar 2023 13:52:08 -03; Group 1; db-684b9b49fd-sc2c4; 010.08
sáb 04 mar 2023 13:52:18 -03; Group 1; db-684b9b49fd-sc2c4; 010.08
sáb 04 mar 2023 13:52:29 -03; Group 1; db-684b9b49fd-sc2c4; 010.08
sáb 04 mar 2023 13:52:39 -03; Group 1; db-684b9b49fd-sc2c4; 010.08
sáb 04 mar 2023 13:52:50 -03; Group 1; db-684b9b49fd-sc2c4; 010.08
sáb 04 mar 2023 13:53:00 -03; Group 1; db-684b9b49fd-sc2c4; 010.09
sáb 04 mar 2023 13:53:11 -03; Group 1; db-684b9b49fd-sc2c4; 010.09
sáb 04 mar 2023 13:53:21 -03; Group 1; db-684b9b49fd-sc2c4; 010.08
sáb 04 mar 2023 13:53:32 -03; Group 1; redis-67db9bd79b-rftbr; 8.94
sáb 04 mar 2023 13:53:42 -03; Group 1; redis-67db9bd79b-rftbr; 9.01
