Data; Group; Nome_POD; IPERF
sáb 04 mar 2023 14:09:15 -03; Group 1; worker-78b9ff59fc-gmh7j; 010.08
sáb 04 mar 2023 14:09:25 -03; Group 1; worker-78b9ff59fc-gmh7j; 010.09
sáb 04 mar 2023 14:09:36 -03; Group 1; worker-78b9ff59fc-gmh7j; 010.09
sáb 04 mar 2023 14:09:46 -03; Group 1; worker-78b9ff59fc-gmh7j; 010.08
sáb 04 mar 2023 14:09:57 -03; Group 1; worker-78b9ff59fc-gmh7j; 010.08
sáb 04 mar 2023 14:10:07 -03; Group 1; worker-78b9ff59fc-gmh7j; 010.08
sáb 04 mar 2023 14:10:18 -03; Group 1; worker-78b9ff59fc-gmh7j; 010.08
sáb 04 mar 2023 14:10:28 -03; Group 1; worker-78b9ff59fc-gmh7j; 010.09
sáb 04 mar 2023 14:10:39 -03; Group 1; worker-78b9ff59fc-gmh7j; 010.08
sáb 04 mar 2023 14:10:49 -03; Group 1; worker-78b9ff59fc-gmh7j; 010.09
sáb 04 mar 2023 14:11:00 -03; Group 1; worker-78b9ff59fc-gmh7j; 010.09
sáb 04 mar 2023 14:11:10 -03; Group 1; worker-78b9ff59fc-gmh7j; 010.08
sáb 04 mar 2023 14:11:21 -03; Group 1; worker-78b9ff59fc-gmh7j; 010.09
sáb 04 mar 2023 14:11:31 -03; Group 1; worker-78b9ff59fc-gmh7j; 010.08
sáb 04 mar 2023 14:11:42 -03; Group 1; worker-78b9ff59fc-gmh7j; 010.08
sáb 04 mar 2023 14:11:52 -03; Group 1; worker-78b9ff59fc-gmh7j; 010.08
sáb 04 mar 2023 14:12:03 -03; Group 1; worker-78b9ff59fc-gmh7j; 010.08
sáb 04 mar 2023 14:12:13 -03; Group 1; worker-78b9ff59fc-gmh7j; 010.08
sáb 04 mar 2023 14:12:23 -03; Group 1; worker-78b9ff59fc-gmh7j; 010.08
sáb 04 mar 2023 14:12:34 -03; Group 1; worker-78b9ff59fc-gmh7j; 010.08
sáb 04 mar 2023 14:12:44 -03; Group 1; worker-78b9ff59fc-gmh7j; 010.08
sáb 04 mar 2023 14:12:55 -03; Group 1; worker-78b9ff59fc-gmh7j; 010.08
sáb 04 mar 2023 14:13:05 -03; Group 1; worker-78b9ff59fc-gmh7j; 010.08
sáb 04 mar 2023 14:13:16 -03; Group 1; worker-78b9ff59fc-gmh7j; 010.08
sáb 04 mar 2023 14:13:26 -03; Group 1; worker-78b9ff59fc-gmh7j; 010.08
sáb 04 mar 2023 14:13:37 -03; Group 1; worker-78b9ff59fc-gmh7j; 010.09
sáb 04 mar 2023 14:13:47 -03; Group 1; worker-78b9ff59fc-gmh7j; 010.09
sáb 04 mar 2023 14:13:58 -03; Group 1; worker-78b9ff59fc-gmh7j; 010.08
sáb 04 mar 2023 14:14:08 -03; Group 1; worker-78b9ff59fc-gmh7j; 010.08
sáb 04 mar 2023 14:14:19 -03; Group 1; worker-78b9ff59fc-gmh7j; 010.09
