Data,Group,Nome_POD,WGET
26-02-2023,Group 1,db-684b9b49fd-tkdq8,1.01677452983
26-02-2023,Group 1,db-684b9b49fd-tkdq8,1.01677452984
26-02-2023,Group 1,db-684b9b49fd-tkdq8,1.01677452985
26-02-2023,Group 1,db-684b9b49fd-tkdq8,1.01677452986
26-02-2023,Group 1,db-684b9b49fd-tkdq8,1.01677452987
26-02-2023,Group 1,db-684b9b49fd-tkdq8,1.01677452988
26-02-2023,Group 1,db-684b9b49fd-tkdq8,1.01677452989
26-02-2023,Group 1,db-684b9b49fd-tkdq8,1.01677452990
26-02-2023,Group 1,db-684b9b49fd-tkdq8,1.01677452991
26-02-2023,Group 1,db-684b9b49fd-tkdq8,.01677452991
26-02-2023,Group 1,db-684b9b49fd-tkdq8,1.01677452992
26-02-2023,Group 1,db-684b9b49fd-tkdq8,1.01677452993
26-02-2023,Group 1,db-684b9b49fd-tkdq8,1.01677452994
26-02-2023,Group 1,db-684b9b49fd-tkdq8,1.01677452995
26-02-2023,Group 1,db-684b9b49fd-tkdq8,1.01677452996
26-02-2023,Group 1,db-684b9b49fd-tkdq8,1.01677452997
26-02-2023,Group 1,db-684b9b49fd-tkdq8,1.01677452998
26-02-2023,Group 1,db-684b9b49fd-tkdq8,.01677452998
26-02-2023,Group 1,db-684b9b49fd-tkdq8,1.01677452999
26-02-2023,Group 1,db-684b9b49fd-tkdq8,41.01677453000
26-02-2023,Group 1,db-684b9b49fd-tkdq8,1.01677453001
26-02-2023,Group 1,db-684b9b49fd-tkdq8,1.01677453002
26-02-2023,Group 1,db-684b9b49fd-tkdq8,1.01677453003
26-02-2023,Group 1,db-684b9b49fd-tkdq8,1.01677453004
26-02-2023,Group 1,db-684b9b49fd-tkdq8,1.01677453005
26-02-2023,Group 1,db-684b9b49fd-tkdq8,.01677453005
26-02-2023,Group 1,db-684b9b49fd-tkdq8,1.01677453006
26-02-2023,Group 1,db-684b9b49fd-tkdq8,1.01677453007
26-02-2023,Group 1,db-684b9b49fd-tkdq8,1.01677453008
26-02-2023,Group 1,db-684b9b49fd-tkdq8,1.01677453009
26-02-2023,Group 1,redis-67db9bd79b-s2hc6,1.01677453010
26-02-2023,Group 1,redis-67db9bd79b-s2hc6,1.01677453011
26-02-2023,Group 1,redis-67db9bd79b-s2hc6,1.01677453012
26-02-2023,Group 1,redis-67db9bd79b-s2hc6,1.01677453013
26-02-2023,Group 1,redis-67db9bd79b-s2hc6,1.01677453014
26-02-2023,Group 1,redis-67db9bd79b-s2hc6,1.01677453015
26-02-2023,Group 1,redis-67db9bd79b-s2hc6,1.01677453016
26-02-2023,Group 1,redis-67db9bd79b-s2hc6,.01677453016
26-02-2023,Group 1,redis-67db9bd79b-s2hc6,.01677453017
26-02-2023,Group 1,redis-67db9bd79b-s2hc6,1.01677453018
26-02-2023,Group 1,redis-67db9bd79b-s2hc6,1.01677453019
26-02-2023,Group 1,redis-67db9bd79b-s2hc6,1.01677453020
26-02-2023,Group 1,redis-67db9bd79b-s2hc6,1.01677453021
26-02-2023,Group 1,redis-67db9bd79b-s2hc6,1.01677453022
26-02-2023,Group 1,redis-67db9bd79b-s2hc6,1.01677453023
26-02-2023,Group 1,redis-67db9bd79b-s2hc6,1.01677453024
26-02-2023,Group 1,redis-67db9bd79b-s2hc6,1.01677453025
26-02-2023,Group 1,redis-67db9bd79b-s2hc6,1.01677453026
26-02-2023,Group 1,redis-67db9bd79b-s2hc6,1.01677453027
26-02-2023,Group 1,redis-67db9bd79b-s2hc6,.01677453027
26-02-2023,Group 1,redis-67db9bd79b-s2hc6,1.01677453028
26-02-2023,Group 1,redis-67db9bd79b-s2hc6,1.01677453029
26-02-2023,Group 1,redis-67db9bd79b-s2hc6,1.01677453030
26-02-2023,Group 1,redis-67db9bd79b-s2hc6,1.01677453031
26-02-2023,Group 1,redis-67db9bd79b-s2hc6,1.01677453032
26-02-2023,Group 1,redis-67db9bd79b-s2hc6,1.01677453033
26-02-2023,Group 1,redis-67db9bd79b-s2hc6,1.01677453034
26-02-2023,Group 1,redis-67db9bd79b-s2hc6,1.01677453035
26-02-2023,Group 1,redis-67db9bd79b-s2hc6,1.01677453036
26-02-2023,Group 1,redis-67db9bd79b-s2hc6,1.01677453037
26-02-2023,Group 1,result-77f68799c4-t2pjf,1.01677453038
26-02-2023,Group 1,result-77f68799c4-t2pjf,.01677453038
26-02-2023,Group 1,result-77f68799c4-t2pjf,1.01677453039
26-02-2023,Group 1,result-77f68799c4-t2pjf,1.01677453040
26-02-2023,Group 1,result-77f68799c4-t2pjf,1.01677453041
26-02-2023,Group 1,result-77f68799c4-t2pjf,1.01677453042
26-02-2023,Group 1,result-77f68799c4-t2pjf,1.01677453043
26-02-2023,Group 1,result-77f68799c4-t2pjf,1.01677453044
26-02-2023,Group 1,result-77f68799c4-t2pjf,1.01677453045
26-02-2023,Group 1,result-77f68799c4-t2pjf,1.01677453046
26-02-2023,Group 1,result-77f68799c4-t2pjf,.01677453046
26-02-2023,Group 1,result-77f68799c4-t2pjf,.01677453047
26-02-2023,Group 1,result-77f68799c4-t2pjf,1.01677453048
26-02-2023,Group 1,result-77f68799c4-t2pjf,1.01677453049
26-02-2023,Group 1,result-77f68799c4-t2pjf,1.01677453050
26-02-2023,Group 1,result-77f68799c4-t2pjf,1.01677453051
26-02-2023,Group 1,result-77f68799c4-t2pjf,1.01677453052
26-02-2023,Group 1,result-77f68799c4-t2pjf,.01677453052
26-02-2023,Group 1,result-77f68799c4-t2pjf,.01677453053
26-02-2023,Group 1,result-77f68799c4-t2pjf,1.01677453054
26-02-2023,Group 1,result-77f68799c4-t2pjf,1.01677453055
26-02-2023,Group 1,result-77f68799c4-t2pjf,1.01677453056
26-02-2023,Group 1,result-77f68799c4-t2pjf,1.01677453057
26-02-2023,Group 1,result-77f68799c4-t2pjf,1.01677453058
26-02-2023,Group 1,result-77f68799c4-t2pjf,1.01677453059
26-02-2023,Group 1,result-77f68799c4-t2pjf,.01677453059
26-02-2023,Group 1,result-77f68799c4-t2pjf,41.01677453060
26-02-2023,Group 1,result-77f68799c4-t2pjf,1.01677453061
26-02-2023,Group 1,result-77f68799c4-t2pjf,1.01677453062
26-02-2023,Group 1,result-77f68799c4-t2pjf,1.01677453063
26-02-2023,Group 1,vote-79787c6c8b-msz44,1.01677453064
26-02-2023,Group 1,vote-79787c6c8b-msz44,1.01677453065
26-02-2023,Group 1,vote-79787c6c8b-msz44,1.01677453066
26-02-2023,Group 1,vote-79787c6c8b-msz44,.01677453066
26-02-2023,Group 1,vote-79787c6c8b-msz44,1.01677453067
26-02-2023,Group 1,vote-79787c6c8b-msz44,1.01677453068
26-02-2023,Group 1,vote-79787c6c8b-msz44,1.01677453069
26-02-2023,Group 1,vote-79787c6c8b-msz44,1.01677453070
26-02-2023,Group 1,vote-79787c6c8b-msz44,1.01677453071
26-02-2023,Group 1,vote-79787c6c8b-msz44,1.01677453072
26-02-2023,Group 1,vote-79787c6c8b-msz44,1.01677453073
26-02-2023,Group 1,vote-79787c6c8b-msz44,.01677453073
26-02-2023,Group 1,vote-79787c6c8b-msz44,1.01677453074
26-02-2023,Group 1,vote-79787c6c8b-msz44,1.01677453075
26-02-2023,Group 1,vote-79787c6c8b-msz44,1.01677453076
26-02-2023,Group 1,vote-79787c6c8b-msz44,1.01677453077
26-02-2023,Group 1,vote-79787c6c8b-msz44,1.01677453078
26-02-2023,Group 1,vote-79787c6c8b-msz44,1.01677453079
26-02-2023,Group 1,vote-79787c6c8b-msz44,.01677453079
26-02-2023,Group 1,vote-79787c6c8b-msz44,.01677453080
26-02-2023,Group 1,vote-79787c6c8b-msz44,1.01677453081
26-02-2023,Group 1,vote-79787c6c8b-msz44,1.01677453082
26-02-2023,Group 1,vote-79787c6c8b-msz44,1.01677453083
26-02-2023,Group 1,vote-79787c6c8b-msz44,1.01677453084
26-02-2023,Group 1,vote-79787c6c8b-msz44,1.01677453085
26-02-2023,Group 1,vote-79787c6c8b-msz44,1.01677453086
26-02-2023,Group 1,vote-79787c6c8b-msz44,.01677453086
26-02-2023,Group 1,vote-79787c6c8b-msz44,.01677453087
26-02-2023,Group 1,vote-79787c6c8b-msz44,1.01677453088
26-02-2023,Group 1,vote-79787c6c8b-msz44,1.01677453089
26-02-2023,Group 1,worker-78b9ff59fc-q8qjs,1.01677453090
26-02-2023,Group 1,worker-78b9ff59fc-q8qjs,1.01677453091
26-02-2023,Group 1,worker-78b9ff59fc-q8qjs,1.01677453092
26-02-2023,Group 1,worker-78b9ff59fc-q8qjs,1.01677453093
26-02-2023,Group 1,worker-78b9ff59fc-q8qjs,.01677453093
26-02-2023,Group 1,worker-78b9ff59fc-q8qjs,1.01677453094
26-02-2023,Group 1,worker-78b9ff59fc-q8qjs,1.01677453095
26-02-2023,Group 1,worker-78b9ff59fc-q8qjs,1.01677453096
26-02-2023,Group 1,worker-78b9ff59fc-q8qjs,1.01677453097
26-02-2023,Group 1,worker-78b9ff59fc-q8qjs,1.01677453098
26-02-2023,Group 1,worker-78b9ff59fc-q8qjs,1.01677453099
26-02-2023,Group 1,worker-78b9ff59fc-q8qjs,.01677453099
26-02-2023,Group 1,worker-78b9ff59fc-q8qjs,1.01677453100
26-02-2023,Group 1,worker-78b9ff59fc-q8qjs,1.01677453101
26-02-2023,Group 1,worker-78b9ff59fc-q8qjs,1.01677453102
26-02-2023,Group 1,worker-78b9ff59fc-q8qjs,1.01677453103
26-02-2023,Group 1,worker-78b9ff59fc-q8qjs,1.01677453104
26-02-2023,Group 1,worker-78b9ff59fc-q8qjs,.01677453105
26-02-2023,Group 1,worker-78b9ff59fc-q8qjs,1.01677453106
26-02-2023,Group 1,worker-78b9ff59fc-q8qjs,.01677453106
26-02-2023,Group 1,worker-78b9ff59fc-q8qjs,1.01677453107
26-02-2023,Group 1,worker-78b9ff59fc-q8qjs,1.01677453108
26-02-2023,Group 1,worker-78b9ff59fc-q8qjs,1.01677453109
26-02-2023,Group 1,worker-78b9ff59fc-q8qjs,1.01677453110
