Group,APT
Group 1,2.01677517156
Group 1,2.01677517158
Group 1,2.01677517160
Group 1,2.01677517162
Group 1,2.01677517164
Group 1,3.01677517167
Group 1,2.01677517169
Group 1,2.01677517171
Group 1,2.01677517173
Group 1,2.01677517175
Group 1,2.01677517177
Group 1,2.01677517179
Group 1,2.01677517181
Group 1,2.01677517183
Group 1,2.01677517185
Group 1,2.01677517187
Group 1,3.01677517190
Group 1,2.01677517192
Group 1,2.01677517194
Group 1,2.01677517196
Group 1,2.01677517198
Group 1,4042.01677517200
Group 1,2.01677517202
Group 1,2.01677517204
Group 1,2.01677517206
Group 1,2.01677517208
Group 1,2.01677517210
Group 1,2.01677517213
Group 1,2.01677517215
Group 1,2.01677517217
