Group,WGET
Group 2,20.01677457001
Group 2,61.01677457022
Group 2,20.01677457042
Group 2,20.01677457062
Group 2,60.01677457082
Group 2,21.01677457103
Group 2,20.01677457123
Group 2,60.01677457143
Group 2,21.01677457164
Group 2,20.01677457184
Group 2,60.01677457204
Group 2,20.01677457224
Group 2,21.01677457245
Group 2,60.01677457265
Group 2,20.01677457285
Group 2,20.01677457305
Group 2,61.01677457326
Group 2,20.01677457346
Group 2,20.01677457366
Group 2,60.01677457386
Group 2,21.01677457407
Group 2,20.01677457427
Group 2,60.01677457447
Group 2,20.01677457467
Group 2,21.01677457488
Group 2,60.01677457508
Group 2,20.01677457528
Group 2,20.01677457548
Group 2,61.01677457569
Group 2,20.01677457589
