Group,WGET
Group 2,20.01677457768
Group 2,20.01677457788
Group 2,61.01677457809
Group 2,20.01677457829
Group 2,20.01677457849
Group 2,60.01677457869
Group 2,21.01677457890
Group 2,20.01677457910
Group 2,60.01677457930
Group 2,20.01677457950
Group 2,21.01677457971
Group 2,60.01677457991
Group 2,20.01677458011
Group 2,20.01677458031
Group 2,61.01677458052
Group 2,20.01677458072
Group 2,20.01677458092
Group 2,60.01677458112
Group 2,21.01677458133
Group 2,20.01677458153
Group 2,60.01677458173
Group 2,20.01677458193
Group 2,21.01677458214
Group 2,60.01677458234
Group 2,20.01677458254
Group 2,20.01677458274
Group 2,60.01677458294
Group 2,20.01677458315
Group 2,20.01677458335
Group 2,60.01677458355
