Group,CURL
Group 1,1.01677431014
Group 1,.01677431014
Group 1,1.01677431015
Group 1,.01677431015
Group 1,1.01677431016
Group 1,.01677431016
Group 1,1.01677431017
Group 1,.01677431017
Group 1,1.01677431018
Group 1,.01677431018
Group 1,1.01677431019
Group 1,.01677431019
Group 1,1.01677431020
Group 1,.01677431020
Group 1,1.01677431021
Group 1,.01677431021
Group 1,1.01677431022
Group 1,.01677431022
Group 1,1.01677431023
Group 1,.01677431023
Group 1,1.01677431024
Group 1,.01677431024
Group 1,1.01677431025
Group 1,.01677431025
Group 1,1.01677431026
Group 1,.01677431026
Group 1,1.01677431027
Group 1,.01677431027
Group 1,1.01677431028
Group 1,.01677431028
