Data; Group; Nome_POD; CURL
ter 21 fev 2023 16:36:06 -03; Group 2; db-684b9b49fd-fl2xm; 020.599
ter 21 fev 2023 16:36:27 -03; Group 2; db-684b9b49fd-fl2xm; 020.627
ter 21 fev 2023 16:36:48 -03; Group 2; db-684b9b49fd-fl2xm; 020.599
ter 21 fev 2023 16:37:09 -03; Group 2; db-684b9b49fd-fl2xm; 020.600
ter 21 fev 2023 16:37:30 -03; Group 2; db-684b9b49fd-fl2xm; 020.577
ter 21 fev 2023 16:37:51 -03; Group 2; db-684b9b49fd-fl2xm; 020.605
ter 21 fev 2023 16:38:12 -03; Group 2; db-684b9b49fd-fl2xm; 020.636
ter 21 fev 2023 16:38:33 -03; Group 2; db-684b9b49fd-fl2xm; 020.603
ter 21 fev 2023 16:38:54 -03; Group 2; db-684b9b49fd-fl2xm; 020.599
ter 21 fev 2023 16:39:15 -03; Group 2; db-684b9b49fd-fl2xm; 020.598
ter 21 fev 2023 16:39:36 -03; Group 2; db-684b9b49fd-fl2xm; 020.675
ter 21 fev 2023 16:39:57 -03; Group 2; db-684b9b49fd-fl2xm; 020.637
ter 21 fev 2023 16:40:18 -03; Group 2; db-684b9b49fd-fl2xm; 020.640
ter 21 fev 2023 16:40:39 -03; Group 2; db-684b9b49fd-fl2xm; 020.611
ter 21 fev 2023 16:41:01 -03; Group 2; db-684b9b49fd-fl2xm; 020.646
ter 21 fev 2023 16:41:22 -03; Group 2; db-684b9b49fd-fl2xm; 020.648
ter 21 fev 2023 16:41:43 -03; Group 2; db-684b9b49fd-fl2xm; 020.606
ter 21 fev 2023 16:42:04 -03; Group 2; db-684b9b49fd-fl2xm; 020.649
ter 21 fev 2023 16:42:25 -03; Group 2; db-684b9b49fd-fl2xm; 020.576
ter 21 fev 2023 16:42:46 -03; Group 2; db-684b9b49fd-fl2xm; 020.648
ter 21 fev 2023 16:43:07 -03; Group 2; db-684b9b49fd-fl2xm; 020.628
ter 21 fev 2023 16:43:28 -03; Group 2; db-684b9b49fd-fl2xm; 020.631
ter 21 fev 2023 16:43:49 -03; Group 2; db-684b9b49fd-fl2xm; 020.635
ter 21 fev 2023 16:44:10 -03; Group 2; db-684b9b49fd-fl2xm; 020.631
ter 21 fev 2023 16:44:31 -03; Group 2; db-684b9b49fd-fl2xm; 020.656
ter 21 fev 2023 16:44:52 -03; Group 2; db-684b9b49fd-fl2xm; 020.628
ter 21 fev 2023 16:45:13 -03; Group 2; db-684b9b49fd-fl2xm; 020.628
ter 21 fev 2023 16:45:34 -03; Group 2; db-684b9b49fd-fl2xm; 020.655
ter 21 fev 2023 16:45:55 -03; Group 2; db-684b9b49fd-fl2xm; 020.641
ter 21 fev 2023 16:46:16 -03; Group 2; db-684b9b49fd-fl2xm; 020.626
