Data; Group; Nome_POD; CURL
ter 21 fev 2023 16:49:19 -03; Group 2; result-77f68799c4-6wtfp; 020.606
ter 21 fev 2023 16:49:40 -03; Group 2; result-77f68799c4-6wtfp; 020.623
ter 21 fev 2023 16:50:01 -03; Group 2; result-77f68799c4-6wtfp; 020.625
ter 21 fev 2023 16:50:22 -03; Group 2; result-77f68799c4-6wtfp; 020.592
ter 21 fev 2023 16:50:43 -03; Group 2; result-77f68799c4-6wtfp; 020.598
ter 21 fev 2023 16:51:04 -03; Group 2; result-77f68799c4-6wtfp; 020.648
ter 21 fev 2023 16:51:25 -03; Group 2; result-77f68799c4-6wtfp; 020.595
ter 21 fev 2023 16:51:46 -03; Group 2; result-77f68799c4-6wtfp; 020.710
ter 21 fev 2023 16:52:07 -03; Group 2; result-77f68799c4-6wtfp; 020.597
ter 21 fev 2023 16:52:28 -03; Group 2; result-77f68799c4-6wtfp; 020.660
ter 21 fev 2023 16:52:50 -03; Group 2; result-77f68799c4-6wtfp; 020.715
ter 21 fev 2023 16:53:11 -03; Group 2; result-77f68799c4-6wtfp; 020.649
ter 21 fev 2023 16:53:32 -03; Group 2; result-77f68799c4-6wtfp; 020.645
ter 21 fev 2023 16:53:53 -03; Group 2; result-77f68799c4-6wtfp; 020.664
ter 21 fev 2023 16:54:14 -03; Group 2; result-77f68799c4-6wtfp; 020.616
ter 21 fev 2023 16:54:35 -03; Group 2; result-77f68799c4-6wtfp; 020.628
ter 21 fev 2023 16:54:56 -03; Group 2; result-77f68799c4-6wtfp; 020.671
ter 21 fev 2023 16:55:17 -03; Group 2; result-77f68799c4-6wtfp; 020.600
ter 21 fev 2023 16:55:38 -03; Group 2; result-77f68799c4-6wtfp; 020.622
ter 21 fev 2023 16:55:59 -03; Group 2; result-77f68799c4-6wtfp; 020.647
ter 21 fev 2023 16:56:20 -03; Group 2; result-77f68799c4-6wtfp; 020.649
ter 21 fev 2023 16:56:41 -03; Group 2; result-77f68799c4-6wtfp; 020.643
ter 21 fev 2023 16:57:02 -03; Group 2; result-77f68799c4-6wtfp; 020.602
ter 21 fev 2023 16:57:23 -03; Group 2; result-77f68799c4-6wtfp; 020.635
ter 21 fev 2023 16:57:44 -03; Group 2; result-77f68799c4-6wtfp; 020.612
ter 21 fev 2023 16:58:05 -03; Group 2; result-77f68799c4-6wtfp; 020.634
ter 21 fev 2023 16:58:26 -03; Group 2; result-77f68799c4-6wtfp; 020.647
ter 21 fev 2023 16:58:47 -03; Group 2; result-77f68799c4-6wtfp; 020.627
ter 21 fev 2023 16:59:08 -03; Group 2; result-77f68799c4-6wtfp; 020.610
ter 21 fev 2023 16:59:29 -03; Group 2; result-77f68799c4-6wtfp; 020.589
