Data; Group; Nome_POD; CURL
ter 21 fev 2023 16:59:35 -03; Group 2; vote-79787c6c8b-5fj8v; 05.01
ter 21 fev 2023 16:59:40 -03; Group 2; vote-79787c6c8b-5fj8v; 05.01
ter 21 fev 2023 16:59:45 -03; Group 2; vote-79787c6c8b-5fj8v; 05.02
ter 21 fev 2023 16:59:51 -03; Group 2; vote-79787c6c8b-5fj8v; 05.01
ter 21 fev 2023 16:59:56 -03; Group 2; vote-79787c6c8b-5fj8v; 05.01
ter 21 fev 2023 17:00:02 -03; Group 2; vote-79787c6c8b-5fj8v; 05.02
ter 21 fev 2023 17:00:07 -03; Group 2; vote-79787c6c8b-5fj8v; 05.01
ter 21 fev 2023 17:00:12 -03; Group 2; vote-79787c6c8b-5fj8v; 05.01
ter 21 fev 2023 17:00:18 -03; Group 2; vote-79787c6c8b-5fj8v; 05.01
ter 21 fev 2023 17:00:23 -03; Group 2; vote-79787c6c8b-5fj8v; 05.01
ter 21 fev 2023 17:00:29 -03; Group 2; vote-79787c6c8b-5fj8v; 05.01
ter 21 fev 2023 17:00:34 -03; Group 2; vote-79787c6c8b-5fj8v; 05.01
ter 21 fev 2023 17:00:40 -03; Group 2; vote-79787c6c8b-5fj8v; 05.02
ter 21 fev 2023 17:00:45 -03; Group 2; vote-79787c6c8b-5fj8v; 05.01
ter 21 fev 2023 17:00:50 -03; Group 2; vote-79787c6c8b-5fj8v; 05.01
ter 21 fev 2023 17:00:56 -03; Group 2; vote-79787c6c8b-5fj8v; 05.01
ter 21 fev 2023 17:01:01 -03; Group 2; vote-79787c6c8b-5fj8v; 05.02
ter 21 fev 2023 17:01:07 -03; Group 2; vote-79787c6c8b-5fj8v; 05.02
ter 21 fev 2023 17:01:12 -03; Group 2; vote-79787c6c8b-5fj8v; 05.01
ter 21 fev 2023 17:01:18 -03; Group 2; vote-79787c6c8b-5fj8v; 05.01
ter 21 fev 2023 17:01:23 -03; Group 2; vote-79787c6c8b-5fj8v; 05.02
ter 21 fev 2023 17:01:28 -03; Group 2; vote-79787c6c8b-5fj8v; 05.02
ter 21 fev 2023 17:01:34 -03; Group 2; vote-79787c6c8b-5fj8v; 05.01
ter 21 fev 2023 17:01:39 -03; Group 2; vote-79787c6c8b-5fj8v; 05.02
ter 21 fev 2023 17:01:45 -03; Group 2; vote-79787c6c8b-5fj8v; 05.01
ter 21 fev 2023 17:01:50 -03; Group 2; vote-79787c6c8b-5fj8v; 05.01
ter 21 fev 2023 17:01:55 -03; Group 2; vote-79787c6c8b-5fj8v; 05.01
ter 21 fev 2023 17:02:01 -03; Group 2; vote-79787c6c8b-5fj8v; 05.01
ter 21 fev 2023 17:02:06 -03; Group 2; vote-79787c6c8b-5fj8v; 05.00
ter 21 fev 2023 17:02:12 -03; Group 2; vote-79787c6c8b-5fj8v; 05.01
